,result,diff,elo,opp_elo,game_time,color,start_time,day,weekday
1321,0.0,-54,934,988,600.0,0,-184.72222222222223,25,2
1322,0.0,10,925,915,300.0,1,-137.19444444444446,25,2
1323,0.0,27,916,889,300.0,0,-151.16666666666669,25,2
1324,0.0,-43,909,952,180.0,1,-38.694444444444436,25,2
1325,0.0,-58,902,960,300.0,1,-165.25,25,2
1326,0.0,-47,895,942,300.0,0,-94.1111111111111,25,2
1327,1.0,-10,904,914,300.0,1,-157.91666666666666,25,2
1328,1.0,19,912,893,600.0,0,-199.24999999999997,25,2
1329,0.0,-44,905,949,600.0,0,-242.41666666666669,25,2
1330,1.0,38,912,874,600.0,1,-167.83333333333331,25,2
1331,1.0,27,920,893,600.0,0,-149.22222222222223,26,3
1332,0.0,-50,913,963,600.0,0,-162.4722222222222,26,3
1333,1.0,48,920,872,600.0,1,-142.19444444444443,26,3
1334,1.0,59,927,868,600.0,1,-75.80555555555554,26,3
1335,1.0,-11,936,947,600.0,1,-327.1111111111111,26,3
1336,0.0,-41,929,970,600.0,0,-305.0833333333333,26,3
1337,0.0,16,920,904,600.0,0,-13.027777777777755,26,3
1338,0.0,2,912,910,600.0,1,-322.8888888888889,26,3
1339,0.0,-100,906,1006,300.0,1,-140.3611111111111,27,4
1340,0.0,-48,899,947,300.0,0,-165.77777777777777,27,4
1341,0.0,-15,891,906,600.0,0,-77.19444444444443,27,4
1342,1.0,-78,901,979,600.0,0,-222.80555555555551,27,4
1343,1.0,5,909,904,300.0,1,-58.88888888888888,27,4
1344,0.5,5,909,904,300.0,0,-137.25,27,4
1345,0.0,-1,901,902,600.0,1,-194.63888888888889,27,4
1346,0.0,-44,894,938,600.0,1,-143.13888888888889,27,4
1347,0.0,-37,887,924,600.0,0,-145.3611111111111,28,5
1348,1.0,44,894,850,300.0,1,-136.38888888888889,28,5
1349,1.0,-2,902,904,300.0,0,-160.77777777777777,28,5
1350,0.0,-88,896,984,600.0,0,-92.63888888888887,28,5
1351,0.0,-60,889,949,600.0,0,-199.8611111111111,28,5
1352,1.0,51,896,845,600.0,1,-276.77777777777777,29,6
1353,0.0,-42,889,931,600.0,0,-247.41666666666669,29,6
1354,1.0,33,897,864,300.0,1,-143.16666666666663,29,6
1355,0.0,-41,890,931,300.0,1,-147.19444444444443,30,0
1356,0.0,21,881,860,300.0,0,-157.5,30,0
1357,0.0,6,872,866,600.0,1,-152.83333333333334,30,0
1358,0.0,-63,865,928,300.0,1,-123.22222222222221,30,0
1359,1.0,19,873,854,300.0,0,-106.7222222222222,30,0
1360,0.5,-45,874,919,600.0,0,-240.19444444444443,30,0
1361,0.5,18,874,856,300.0,1,-131.19444444444446,1,1
1362,1.0,84,880,796,300.0,0,-13.277777777777771,1,1
1363,1.0,9,888,879,300.0,0,-152.75,1,1
1364,0.0,-30,880,910,300.0,1,-145.47222222222223,1,1
1365,0.0,-25,872,897,300.0,0,-135.5,2,2
1366,0.5,-20,873,893,300.0,1,-127.88888888888887,2,2
1367,0.0,-40,866,906,300.0,0,-131.63888888888889,2,2
1368,1.0,41,873,832,300.0,1,-39.61111111111109,2,2
1369,1.0,-43,882,925,300.0,1,-129.88888888888889,2,2
1370,0.0,-8,874,882,300.0,0,-98.55555555555553,2,2
1371,0.0,-75,867,942,300.0,1,-114.9722222222222,2,2
1372,0.0,-123,861,984,300.0,0,-93.7222222222222,2,2
1373,0.0,28,852,824,300.0,1,-131.0,3,3
1374,1.0,-17,861,878,600.0,1,-224.30555555555554,3,3
1375,0.5,-24,862,886,600.0,0,-322.75,3,3
1376,1.0,16,870,854,300.0,0,-154.41666666666666,3,3
1377,1.0,-48,879,927,300.0,1,-163.02777777777777,3,3
1378,1.0,69,886,817,600.0,0,-252.1111111111111,3,3
1379,1.0,-22,895,917,600.0,0,-203.86111111111106,3,3
1380,1.0,57,902,845,600.0,1,-274.6111111111111,3,3
1381,1.0,-12,911,923,600.0,1,-165.80555555555554,4,4
1382,0.0,-18,903,921,600.0,1,-74.7222222222222,4,4
1383,0.0,-16,895,911,600.0,0,-93.08333333333333,4,4
1384,0.5,-27,896,923,600.0,1,-193.77777777777774,4,4
1385,1.0,14,904,890,600.0,0,-236.30555555555557,4,4
1386,0.0,2,896,894,300.0,0,-154.19444444444443,4,4
1387,0.0,-11,888,899,600.0,1,-76.44444444444443,4,4
1388,1.0,11,896,885,300.0,1,-123.05555555555554,4,4
1389,0.0,-55,889,944,300.0,0,-73.77777777777777,4,4
1390,0.0,-41,882,923,600.0,0,-248.30555555555554,5,5
1391,0.0,15,873,858,600.0,1,-76.02777777777776,5,5
1392,1.0,80,880,800,600.0,1,-154.69444444444443,5,5
1393,1.0,128,885,757,600.0,0,-197.77777777777774,5,5
1394,0.5,20,885,865,600.0,1,-310.4722222222222,5,5
1395,1.0,14,893,879,600.0,1,-294.66666666666663,5,5
1396,1.0,-23,902,925,600.0,0,-45.61111111111109,6,6
1397,1.0,59,909,850,600.0,0,-213.22222222222223,6,6
1398,1.0,19,917,898,600.0,1,-154.5,6,6
1399,0.0,-35,909,944,600.0,1,-217.9444444444444,6,6
1400,0.0,-7,901,908,600.0,0,-119.08333333333333,6,6
1401,0.0,-9,893,902,600.0,0,-252.99999999999994,6,6
1402,1.0,29,901,872,600.0,0,-56.527777777777764,6,6
1403,1.0,56,908,852,600.0,1,-162.5833333333333,6,6
1404,1.0,41,915,874,600.0,0,-169.63888888888886,6,6
1405,0.5,-32,916,948,600.0,0,-186.7222222222222,6,6
1406,0.0,39,907,868,600.0,1,-262.6111111111111,7,0
1407,0.5,-16,907,923,600.0,1,-142.05555555555557,7,0
1408,0.0,-90,901,991,600.0,0,-256.27777777777777,7,0
1409,1.0,143,906,763,180.0,1,-47.166666666666664,7,0
1410,0.0,-59,899,958,180.0,1,-70.4722222222222,7,0
1411,1.0,29,907,878,180.0,0,-88.97222222222221,7,0
1412,1.0,-16,916,932,180.0,1,-20.805555555555546,7,0
1413,0.0,-4,908,912,180.0,0,-72.05555555555553,7,0
1414,0.0,-74,901,975,300.0,0,-112.80555555555554,7,0
1415,1.0,1,909,908,300.0,1,-109.24999999999997,7,0
1416,1.0,-56,919,975,180.0,0,-98.7222222222222,7,0
1417,1.0,29,927,898,180.0,0,-77.61111111111109,7,0
1418,0.0,-33,919,952,180.0,0,-75.83333333333331,8,1
1419,0.0,13,910,897,180.0,1,-48.972222222222214,8,1
1420,1.0,79,917,838,180.0,1,-38.416666666666664,8,1
1421,0.0,59,907,848,180.0,0,-97.2222222222222,8,1
1422,1.0,-11,916,927,180.0,0,-28.749999999999986,8,1
1423,1.0,14,924,910,180.0,1,-94.27777777777776,8,1
1424,0.0,2,916,914,180.0,1,-70.08333333333331,8,1
1425,0.0,1,908,907,180.0,0,-97.19444444444441,8,1
1426,1.0,-24,917,941,180.0,1,-25.833333333333318,8,1
1427,1.0,25,925,900,180.0,1,-98.02777777777776,8,1
1428,0.0,25,916,891,180.0,0,-75.4722222222222,8,1
1429,0.0,-28,908,936,180.0,1,-91.3333333333333,8,1
1430,0.0,3,899,896,600.0,0,-140.74999999999997,8,1
1431,0.0,-4,891,895,600.0,0,-239.83333333333334,9,2
1432,1.0,-40,900,940,180.0,1,-86.88888888888887,9,2
1433,1.0,-9,909,918,180.0,0,-42.55555555555554,9,2
1434,0.5,-26,910,936,600.0,1,-241.0,9,2
1435,0.0,-64,903,967,180.0,0,-82.13888888888887,9,2
1436,1.0,57,910,853,600.0,1,-316.41666666666663,9,2
1437,0.0,16,901,885,300.0,0,-159.61111111111106,9,2
1438,0.0,-34,893,927,600.0,1,-177.19444444444443,10,3
1439,1.0,20,901,881,180.0,1,-97.9722222222222,10,3
1440,0.0,-3,893,896,180.0,1,-36.8611111111111,10,3
1441,1.0,22,901,879,180.0,0,-91.63888888888887,10,3
1442,1.0,12,909,897,180.0,0,-87.19444444444443,10,3
1443,0.0,-24,901,925,180.0,0,-10.916666666666657,10,3
1444,0.0,36,892,856,180.0,1,-84.63888888888887,10,3
1445,0.0,-21,884,905,300.0,1,-100.80555555555553,10,3
1446,1.0,-12,893,905,300.0,0,-64.38888888888887,10,3
1447,1.0,4,901,897,300.0,1,-42.833333333333314,10,3
1448,0.0,-59,894,953,600.0,0,-311.38888888888886,10,3
1449,1.0,49,901,852,300.0,0,-108.63888888888889,11,4
1450,0.0,-107,895,1002,300.0,0,-151.36111111111111,11,4
1451,0.0,-119,889,1008,300.0,1,-72.41666666666666,11,4
1452,0.0,-61,882,943,300.0,1,-116.97222222222221,11,4
1453,1.0,36,890,854,300.0,1,-156.83333333333331,11,4
1454,0.0,-22,882,904,300.0,1,-57.277777777777764,11,4
1455,0.0,2,874,872,300.0,0,-133.02777777777777,11,4
1456,0.0,14,865,851,300.0,1,-142.97222222222223,11,4
1457,0.5,-1,865,866,600.0,0,-231.19444444444443,11,4
1458,0.0,26,856,830,600.0,0,-184.2777777777778,11,4
1459,0.0,30,847,817,600.0,0,-224.22222222222223,11,4
1460,0.0,-24,839,863,300.0,1,-151.72222222222223,12,5
1461,1.0,75,846,771,600.0,0,-132.05555555555557,12,5
1462,1.0,62,853,791,600.0,1,-224.44444444444443,12,5
1463,0.5,44,852,808,180.0,1,-75.30555555555554,12,5
1464,1.0,-8,861,869,600.0,1,-326.77777777777777,12,5
1465,1.0,7,869,862,600.0,0,-290.4444444444444,13,6
1466,0.0,-99,863,962,180.0,0,-68.66666666666664,13,6
1467,1.0,34,871,837,300.0,1,-110.38888888888887,13,6
1468,1.0,59,878,819,300.0,0,-152.77777777777777,13,6
1469,0.0,-19,870,889,600.0,0,-121.1111111111111,13,6
1470,1.0,57,877,820,600.0,0,-62.80555555555554,13,6
1471,1.0,-1,885,886,600.0,1,-328.77777777777777,13,6
1472,0.0,-24,877,901,300.0,0,-93.72222222222221,14,0
1473,0.0,-14,869,883,300.0,1,-120.86111111111111,14,0
1474,0.0,15,860,845,300.0,0,-149.22222222222223,14,0
1475,1.0,96,866,770,180.0,1,-69.74999999999999,14,0
1476,1.0,-2,874,876,180.0,1,-97.69444444444443,14,0
1477,1.0,-82,884,966,300.0,1,-152.52777777777774,14,0
1478,0.0,-31,876,907,600.0,1,-134.44444444444443,14,0
1479,0.0,-5,868,873,600.0,0,-144.33333333333334,15,1
1480,1.0,-11,877,888,600.0,0,-137.86111111111111,15,1
1481,1.0,-3,885,888,180.0,0,-0.05555555555554161,15,1
1482,1.0,128,890,762,180.0,1,-57.777777777777764,15,1
1483,1.0,38,897,859,600.0,0,-157.02777777777774,15,1
1484,0.0,-52,890,942,600.0,0,-251.49999999999997,15,1
1485,0.5,44,889,845,300.0,1,-152.44444444444443,16,2
1486,1.0,63,896,833,600.0,1,-328.91666666666663,16,2
1487,0.0,-13,888,901,300.0,1,-138.61111111111111,16,2
1488,0.0,-51,881,932,180.0,0,-33.444444444444436,16,2
1489,0.0,-13,873,886,300.0,1,-136.97222222222223,16,2
1490,0.0,-28,865,893,600.0,1,-106.6111111111111,16,2
1491,1.0,27,873,846,300.0,0,-103.94444444444443,16,2
1492,0.0,-40,866,906,180.0,0,-33.527777777777764,16,2
1493,0.0,-84,860,944,180.0,0,-90.0833333333333,16,2
1494,1.0,36,868,832,300.0,1,-125.19444444444446,17,3
1495,0.0,-73,861,934,180.0,0,-81.13888888888889,17,3
1496,0.0,-63,854,917,180.0,0,-37.777777777777764,17,3
1497,1.0,-8,863,871,600.0,0,-280.0833333333333,17,3
1498,0.0,61,853,792,600.0,1,-211.08333333333334,18,4
1499,1.0,-59,863,922,300.0,1,-131.4722222222222,18,4
1500,0.0,-41,856,897,600.0,1,-260.77777777777777,18,4
1501,1.0,4,864,860,180.0,0,-18.88888888888888,18,4
1502,1.0,-75,874,949,180.0,1,-98.13888888888887,18,4
1503,0.0,-16,866,882,180.0,1,-88.91666666666666,18,4
1504,0.0,-33,858,891,600.0,0,-199.83333333333331,18,4
1505,1.0,-4,867,871,600.0,0,-258.8333333333333,19,5
1506,1.0,26,875,849,600.0,1,-143.75,19,5
1507,0.0,-88,869,957,300.0,0,-127.94444444444443,19,5
1508,1.0,-15,878,893,300.0,0,-141.66666666666666,19,5
1509,0.0,-70,871,941,600.0,0,-293.77777777777777,19,5
1510,1.0,34,879,845,600.0,1,-317.9444444444444,19,5
1511,0.0,14,870,856,600.0,0,-273.19444444444446,19,5
1512,0.0,5,861,856,600.0,1,-270.02777777777777,19,5
1513,1.0,78,868,790,600.0,1,-95.94444444444443,20,6
1514,1.0,-19,877,896,600.0,0,-244.24999999999997,20,6
1515,0.5,-20,877,897,600.0,1,-219.2777777777778,20,6
1516,0.0,-34,869,903,600.0,1,-235.61111111111111,20,6
1517,0.5,-1,869,870,600.0,0,-91.55555555555554,20,6
1518,1.0,47,876,829,600.0,1,-161.55555555555557,20,6
1519,1.0,-235,889,1124,300.0,0,-15.611111111111095,20,6
1520,0.0,-669,889,1558,300.0,1,-113.7222222222222,20,6
1521,1.0,206,893,687,300.0,0,-133.02777777777777,20,6
1522,0.0,-386,891,1277,300.0,0,-52.99999999999998,20,6
1523,0.0,-163,886,1049,300.0,0,-29.055555555555546,20,6
1524,0.0,-710,886,1596,300.0,1,-127.61111111111109,20,6
1525,0.0,-683,886,1569,300.0,0,-74.05555555555554,20,6
1526,1.0,37,893,856,600.0,1,-188.52777777777777,20,6
1527,1.0,102,899,797,600.0,1,-261.4166666666667,20,6
1528,1.0,64,906,842,600.0,0,-66.1388888888889,21,0
1529,1.0,33,914,881,600.0,1,-275.22222222222223,21,0
1530,0.0,-8,906,914,180.0,1,-91.49999999999999,21,0
1531,1.0,77,913,836,600.0,1,-143.05555555555554,21,0
1532,0.0,-20,905,925,600.0,0,-80.08333333333331,21,0
1533,0.0,-23,897,920,600.0,0,-313.83333333333337,21,0
1534,0.0,-172,893,1065,180.0,0,-92.63888888888887,21,0
1535,0.0,-17,885,902,600.0,1,-229.55555555555554,21,0
1536,1.0,47,892,845,600.0,0,-187.52777777777771,21,0
1537,1.0,44,899,855,600.0,0,-266.3611111111111,22,1
1538,0.0,-51,892,943,600.0,1,-267.5,22,1
1539,1.0,29,900,871,600.0,1,-65.11111111111109,22,1
1540,1.0,31,908,877,600.0,0,-311.61111111111114,22,1
1541,0.0,12,899,887,600.0,1,-271.05555555555554,22,1
1542,0.0,-481,898,1379,180.0,0,-38.83333333333332,22,1
1543,0.0,-561,897,1458,180.0,0,-52.52777777777777,22,1
1544,0.0,-884,897,1781,180.0,1,-63.02777777777776,22,1
1545,0.0,-140,892,1032,180.0,0,-65.52777777777776,22,1
1546,0.0,-62,885,947,600.0,1,-292.52777777777777,23,2
1547,1.0,-12,894,906,600.0,1,-204.36111111111111,23,2
1548,0.0,-234,891,1125,300.0,0,-155.16666666666663,23,2
1549,0.0,-114,885,999,180.0,1,-94.58333333333331,23,2
1550,0.0,-12,877,889,600.0,0,-313.72222222222223,23,2
1551,0.0,-260,874,1134,180.0,1,-78.25,23,2
1552,0.0,-888,874,1762,180.0,0,-85.05555555555554,23,2
1553,0.0,-214,870,1084,180.0,0,-96.47222222222221,23,2
1554,1.0,217,876,659,600.0,0,-78.30555555555554,23,2
1555,1.0,-21,885,906,600.0,1,-330.75,23,2
1556,0.5,-95,887,982,300.0,0,-155.55555555555554,24,3
1557,1.0,7,895,888,600.0,0,-14.55555555555554,24,3
1558,1.0,-2,903,905,600.0,1,-286.08333333333337,24,3
1559,1.0,-29,912,941,600.0,1,-264.9166666666667,24,3
1560,1.0,56,919,863,600.0,1,-309.0833333333333,24,3
1561,0.5,24,918,894,600.0,0,-318.13888888888886,25,4
1562,1.0,25,926,901,300.0,1,-79.49999999999999,25,4
1563,1.0,-51,936,987,600.0,0,-207.80555555555551,25,4
1564,0.0,-6,928,934,600.0,1,-316.5,25,4
1565,0.0,-35,920,955,300.0,0,-125.16666666666666,26,5
1566,1.0,16,928,912,600.0,0,-291.47222222222223,26,5
1567,0.0,0,920,920,600.0,1,-187.83333333333331,26,5
1568,0.0,-21,912,933,600.0,0,-258.25,26,5
1569,1.0,92,918,826,600.0,1,-138.2222222222222,27,6
1570,1.0,16,926,910,600.0,0,-240.19444444444446,27,6
1571,1.0,37,933,896,600.0,1,-225.94444444444443,27,6
1572,0.0,-34,925,959,600.0,1,-326.0555555555556,27,6
1573,0.0,-37,918,955,600.0,1,-176.47222222222217,29,1
1574,0.0,2,910,908,600.0,0,-233.69444444444443,30,2
1575,0.0,0,902,902,600.0,1,-199.80555555555554,1,4
1576,1.0,22,910,888,600.0,0,-142.08333333333334,2,5
1577,0.0,-44,903,947,600.0,0,-246.55555555555554,2,5
1578,0.0,30,894,864,600.0,0,-162.80555555555551,2,5
1579,1.0,-13,903,916,600.0,1,-214.30555555555551,2,5
1580,1.0,38,911,873,600.0,1,-304.69444444444446,3,6
1581,1.0,85,917,832,600.0,0,-226.88888888888886,3,6
1582,0.0,-36,909,945,600.0,0,-254.0,3,6
1583,0.0,-40,902,942,600.0,1,-267.02777777777777,3,6
1584,1.0,10,910,900,600.0,1,-42.91666666666666,4,0
1585,0.0,29,901,872,300.0,0,-132.33333333333331,4,0
1586,0.0,-61,894,955,600.0,0,-301.5833333333333,4,0
1587,1.0,-13,903,916,600.0,1,-215.13888888888889,5,1
1588,0.0,26,894,868,600.0,1,-101.58333333333331,5,1
1589,1.0,-76,904,980,600.0,0,-50.4722222222222,5,1
1590,1.0,76,911,835,600.0,0,-293.63888888888886,5,1
1591,0.0,-52,904,956,300.0,1,-116.38888888888889,6,2
1592,0.0,-64,897,961,600.0,0,-324.9444444444444,6,2
1593,1.0,2,906,904,600.0,1,-145.02777777777777,7,3
1594,0.0,-60,899,959,600.0,0,-153.41666666666666,7,3
1595,1.0,29,907,878,600.0,1,-108.69444444444443,7,3
1596,1.0,29,915,886,600.0,0,-141.66666666666663,7,3
1597,0.0,-31,907,938,600.0,1,-313.3055555555556,7,3
1598,1.0,-26,916,942,600.0,1,-192.47222222222217,7,3
1599,0.0,-29,908,937,180.0,1,-81.30555555555556,8,4
1600,1.0,76,915,839,600.0,0,-283.6944444444444,8,4
1601,0.0,-24,907,931,600.0,0,-162.05555555555551,8,4
1602,1.0,51,914,863,600.0,1,-136.69444444444446,9,5
1603,1.0,15,922,907,600.0,0,-247.08333333333331,9,5
1604,0.0,-19,914,933,600.0,1,-250.3611111111111,10,6
1605,1.0,-10,923,933,600.0,0,-123.91666666666666,10,6
1606,0.0,-40,916,956,600.0,0,-254.02777777777774,10,6
1607,0.0,41,907,866,600.0,0,-229.24999999999994,11,0
1608,1.0,48,914,866,600.0,1,-243.02777777777777,11,0
1609,1.0,8,922,914,600.0,0,-331.05555555555554,12,1
1610,0.0,-34,914,948,600.0,1,-249.16666666666663,12,1
1611,1.0,58,921,863,600.0,1,-139.02777777777774,12,1
1612,0.0,-75,914,989,600.0,1,-194.99999999999997,13,2
1613,0.0,70,904,834,600.0,1,-55.8611111111111,13,2
1614,1.0,158,909,751,600.0,0,-104.49999999999999,13,2
1615,0.0,-15,901,916,600.0,0,-298.13888888888886,13,2
1616,0.5,-27,902,929,600.0,1,-227.77777777777777,14,3
1617,1.0,-11,911,922,600.0,0,-195.99999999999997,14,3
1618,0.0,32,902,870,600.0,0,-249.80555555555551,14,3
1619,0.0,-63,895,958,600.0,1,-151.94444444444443,15,4
1620,1.0,29,903,874,600.0,1,-27.9444444444444,15,4
1621,0.0,-63,896,959,600.0,0,-228.86111111111106,15,4
1622,1.0,51,903,852,600.0,0,-300.4722222222222,15,4
1623,1.0,-20,912,932,600.0,1,-52.36111111111109,16,5
1624,1.0,41,919,878,600.0,1,-156.88888888888889,16,5
1625,1.0,57,926,869,600.0,0,-148.5277777777778,17,6
1626,1.0,71,933,862,600.0,1,-311.47222222222223,17,6
1627,0.0,43,924,881,600.0,0,-169.7777777777778,17,6
1628,1.0,11,932,921,600.0,1,-60.08333333333332,17,6
1629,0.0,-75,925,1000,600.0,0,-322.5,17,6
1630,0.0,-59,918,977,600.0,1,-304.6111111111111,17,6
1631,0.0,17,909,892,600.0,0,-247.72222222222217,17,6
1632,1.0,24,917,893,300.0,1,-164.22222222222223,18,0
1633,1.0,-24,926,950,600.0,1,-89.69444444444444,18,0
1634,1.0,45,933,888,600.0,0,-1.611111111111114,18,0
1635,1.0,-34,942,976,600.0,1,-190.66666666666663,18,0
1636,1.0,-2,950,952,600.0,1,-250.4722222222222,18,0
1637,0.0,18,941,923,600.0,0,-167.02777777777777,19,1
1638,0.0,56,931,875,600.0,0,-208.86111111111114,19,1
1639,1.0,-53,941,994,600.0,0,-70.05555555555554,19,1
1640,1.0,72,948,876,600.0,1,-164.38888888888886,19,1
1641,0.0,-23,940,963,600.0,0,-238.24999999999997,19,1
1642,0.5,-58,941,999,600.0,0,-195.13888888888886,19,1
1643,0.5,-14,941,955,300.0,1,-162.8055555555555,19,1
1644,0.0,-33,933,966,600.0,1,-86.1111111111111,20,2
1645,1.0,32,941,909,600.0,1,-202.30555555555551,20,2
1646,0.0,-37,934,971,600.0,1,-158.8333333333333,20,2
1647,1.0,82,940,858,300.0,0,-163.1111111111111,20,2
1648,0.0,-63,933,996,600.0,0,-181.83333333333331,21,3
1649,0.0,8,924,916,600.0,0,-3.694444444444418,22,4
1650,0.0,32,915,883,600.0,1,-64.99999999999999,22,4
1651,0.0,-34,907,941,600.0,1,-309.25,22,4
1652,0.0,29,898,869,600.0,0,-277.3611111111111,23,5
1653,0.0,-6,890,896,600.0,0,-158.11111111111111,23,5
1654,0.0,51,880,829,300.0,1,-139.22222222222223,23,5
1655,1.0,61,887,826,600.0,0,-86.3611111111111,23,5
1656,1.0,59,894,835,600.0,1,-303.02777777777777,23,5
1657,1.0,-12,903,915,600.0,0,-42.36111111111108,23,5
1658,1.0,29,911,882,600.0,1,-161.77777777777777,23,5
1659,1.0,2,919,917,600.0,0,-325.52777777777777,23,5
1660,0.0,-176,914,1090,300.0,1,-85.55555555555554,23,5
1661,0.0,27,905,878,300.0,0,-4.305555555555538,23,5
1662,0.0,-36,897,933,300.0,0,-99.91666666666664,23,5
1663,1.0,-30,906,936,600.0,1,-113.88888888888887,24,6
1664,1.0,6,914,908,600.0,0,-163.08333333333331,24,6
1665,1.0,14,922,908,600.0,1,-129.11111111111111,24,6
1666,0.0,-27,914,941,600.0,0,-130.6111111111111,24,6
1667,1.0,10,922,912,600.0,1,-118.66666666666666,24,6
1668,0.0,10,913,903,600.0,0,-97.33333333333331,24,6
1669,1.0,11,921,910,600.0,1,-97.83333333333331,24,6
1670,0.0,20,912,892,600.0,1,-196.83333333333331,24,6
1671,0.5,18,912,894,600.0,1,-256.75,24,6
1672,0.0,28,903,875,600.0,0,-314.25,24,6
1673,1.0,-21,912,933,600.0,0,-286.27777777777777,25,0
1674,1.0,36,919,883,600.0,1,-230.38888888888886,25,0
1675,0.0,-62,912,974,600.0,0,-161.9722222222222,25,0
1676,0.0,-27,904,931,600.0,0,-330.0833333333333,26,1
1677,0.0,-41,897,938,600.0,0,-152.44444444444443,27,2
1678,0.0,-17,889,906,600.0,1,-237.49999999999997,27,2
1679,0.0,40,880,840,600.0,0,-279.47222222222223,27,2
1680,1.0,-18,889,907,600.0,1,-116.58333333333333,28,3
1681,0.0,21,880,859,600.0,1,-233.75,28,3
1682,1.0,-17,889,906,600.0,0,-171.27777777777774,28,3
1683,0.0,-97,883,980,300.0,1,-165.44444444444443,29,4
1684,1.0,-46,892,938,600.0,1,-257.66666666666663,29,4
1685,0.5,-56,893,949,600.0,1,-198.97222222222217,29,4
1686,1.0,65,900,835,600.0,1,-38.91666666666666,29,4
1687,0.0,8,891,883,600.0,0,-256.52777777777777,29,4
1688,0.5,-12,891,903,600.0,0,-251.38888888888889,30,5
1689,1.0,150,896,746,600.0,0,-170.19444444444446,30,5
1690,0.0,-55,889,944,600.0,1,-153.69444444444443,30,5
1691,1.0,-16,898,914,600.0,0,-141.9722222222222,30,5
1692,0.0,-1,890,891,600.0,0,-83.58333333333333,30,5
1693,1.0,24,898,874,600.0,1,-75.33333333333331,30,5
1694,0.0,-60,891,951,300.0,1,-123.38888888888887,30,5
1695,1.0,-15,900,915,600.0,1,-101.97222222222223,1,6
1696,1.0,-2,908,910,180.0,0,-48.41666666666666,1,6
1697,0.0,19,899,880,180.0,1,-83.33333333333331,2,0
1698,0.0,18,890,872,180.0,1,-94.02777777777776,2,0
1699,1.0,23,898,875,600.0,0,-248.69444444444443,2,0
1700,0.0,66,888,822,600.0,1,-202.66666666666663,2,0
1701,0.0,-34,880,914,600.0,0,-168.52777777777777,2,0
1702,1.0,62,887,825,300.0,0,-137.58333333333334,3,1
1703,0.0,-54,880,934,600.0,0,-264.83333333333337,3,1
1704,0.0,13,871,858,600.0,1,-214.30555555555551,3,1
1705,0.0,15,862,847,600.0,0,-252.0,4,2
1706,1.0,41,869,828,600.0,0,-240.86111111111111,4,2
1707,1.0,-30,878,908,600.0,1,-31.611111111111114,4,2
1708,1.0,150,883,733,600.0,1,-152.52777777777774,4,2
1709,1.0,49,890,841,600.0,1,-292.30555555555554,4,2
1710,1.0,39,897,858,600.0,1,-163.4722222222222,4,2
1711,1.0,65,904,839,600.0,1,-263.19444444444446,4,2
1712,1.0,4,912,908,600.0,0,-50.888888888888864,4,2
1713,1.0,-21,921,942,600.0,0,-258.55555555555554,5,3
1714,0.0,-98,915,1013,600.0,0,-214.74999999999997,5,3
1715,1.0,73,922,849,600.0,1,-258.83333333333337,5,3
1716,0.0,-50,915,965,180.0,0,-64.33333333333333,6,4
1717,1.0,26,923,897,600.0,0,-239.2777777777778,6,4
1718,1.0,24,931,907,600.0,0,-169.97222222222217,6,4
1719,1.0,9,939,930,600.0,1,-120.9722222222222,6,4
1720,0.0,24,930,906,600.0,1,-125.44444444444441,6,4
1721,1.0,39,937,898,600.0,1,-270.66666666666663,7,5
1722,0.0,-55,930,985,600.0,1,-84.30555555555554,7,5
1723,1.0,-11,939,950,600.0,1,-25.38888888888887,8,6
1724,0.0,31,930,899,600.0,1,-137.77777777777777,8,6
1725,1.0,-32,939,971,600.0,0,-219.33333333333334,8,6
1726,1.0,60,946,886,600.0,0,-237.99999999999997,8,6
1727,0.0,31,937,906,600.0,0,-60.99999999999999,8,6
1728,0.0,-52,930,982,600.0,1,-316.1944444444445,8,6
1729,0.0,-6,922,928,600.0,0,-223.3333333333333,8,6
1730,0.0,-37,915,952,600.0,1,-226.27777777777777,9,0
1731,1.0,34,923,889,300.0,0,-55.527777777777764,9,0
1732,1.0,52,930,878,600.0,1,-236.88888888888886,10,1
1733,1.0,-9,939,948,600.0,0,-90.55555555555554,10,1
1734,0.0,-154,934,1088,600.0,1,-325.0,10,1
1735,1.0,20,942,922,600.0,1,-172.08333333333334,11,2
1736,0.0,-40,935,975,600.0,1,-242.66666666666666,11,2
1737,1.0,15,943,928,600.0,0,-180.13888888888886,11,2
1738,0.0,-44,936,980,600.0,0,-186.8611111111111,11,2
1739,0.0,39,927,888,180.0,1,-85.69444444444443,12,3
1740,1.0,43,934,891,600.0,1,-325.22222222222223,12,3
1741,0.0,0,926,926,600.0,0,-155.44444444444443,12,3
1742,0.0,2,918,916,600.0,0,-147.41666666666666,12,3
1743,1.0,48,925,877,600.0,0,-194.11111111111106,12,3
1744,1.0,-40,934,974,600.0,1,-275.5,13,4
1745,0.0,29,925,896,600.0,1,-288.77777777777777,13,4
1746,1.0,8,933,925,600.0,1,-101.99999999999999,13,4
1747,0.5,7,933,926,300.0,0,-118.86111111111109,13,4
1748,0.0,-49,926,975,300.0,0,-119.30555555555554,13,4
1749,0.0,-28,918,946,600.0,1,-292.3611111111111,13,4
1750,0.0,-65,911,976,300.0,1,-133.83333333333334,14,5
1751,1.0,-1,919,920,300.0,1,-136.63888888888889,14,5
