date,day,weekday,start_time,game_time,color,elo,opp_elo,diff,result,won_by,num_moves,castled,opp_castled,castled_on,opp_castled_on,time_used,opp_time_used,day_game_num
2017-05-16,16,1,8.0,600.0,0,731.0,762.0,-31,1.0,7,51.0,-1,1,0,9,598.6,527.0,1
2017-05-16,16,1,9.0,600.0,1,740.0,713.0,27,1.0,6,21.0,-1,-1,0,0,271.1,600.0,2
2017-05-16,16,1,12.0,600.0,1,748.0,797.0,-49,0.0,8,20.0,1,0,4,11,189.0,303.4,3
2017-05-16,16,1,12.0,600.0,0,741.0,796.0,-55,0.0,7,30.0,1,0,16,14,385.4,509.7,4
2017-05-16,16,1,12.0,600.0,0,734.0,699.0,35,0.0,8,60.0,1,1,5,6,541.5,502.2,5
2017-05-16,16,1,14.0,600.0,0,725.0,677.0,48,1.0,8,43.0,0,0,14,22,562.8,497.2,6
2017-05-16,16,1,15.0,600.0,1,732.0,944.0,-212,0.0,8,18.0,-1,-1,0,0,267.9,127.69999999999999,7
2017-05-16,16,1,16.0,600.0,1,727.0,680.0,47,1.0,8,37.0,1,-1,21,0,333.5,255.0,8
2017-05-16,16,1,17.0,600.0,0,734.0,695.0,39,1.0,7,51.0,0,1,12,14,404.8,484.0,9
2017-05-16,16,1,17.0,600.0,1,741.0,696.0,45,0.5,4,57.0,1,-1,19,0,492.2,585.5,10
2017-05-16,16,1,18.0,600.0,0,740.0,772.0,-32,0.0,8,46.0,1,-1,21,0,418.3,599.3,11
2017-05-16,16,1,21.0,600.0,0,732.0,689.0,43,1.0,6,20.0,-1,-1,0,0,202.7,600.0,12
2017-05-17,17,2,9.0,600.0,1,739.0,786.0,-47,0.0,8,62.0,1,-1,8,0,418.1,473.8,1
2017-05-17,17,2,9.0,600.0,1,732.0,694.0,38,1.0,8,61.0,1,1,17,17,458.3,395.2,2
2017-05-17,17,2,9.0,600.0,1,739.0,691.0,48,1.0,7,57.0,1,1,14,14,525.6,532.0,3
2017-05-17,17,2,17.0,600.0,0,746.0,773.0,-27,0.0,8,36.0,1,1,19,9,411.8,417.3,4
2017-05-17,17,2,17.0,600.0,0,738.0,803.0,-65,0.0,8,85.0,-1,1,0,9,485.2,591.3,5
2017-05-17,17,2,18.0,600.0,1,731.0,835.0,-104,0.5,1,23.0,1,1,8,9,559.4,539.7,6
2017-05-18,18,3,11.0,180.0,0,733.0,871.0,-138,0.0,6,46.0,0,-1,24,0,180.0,71.69999999999999,1
2017-05-18,18,3,15.0,300.0,0,728.0,568.0,160,1.0,7,61.0,1,1,7,5,463.8,445.9,2
2017-05-18,18,3,16.0,600.0,1,733.0,805.0,-72,0.0,8,37.0,-1,-1,0,0,519.7,359.0,3
2017-05-18,18,3,17.0,600.0,1,726.0,681.0,45,1.0,8,8.0,1,-1,7,0,98.5,105.30000000000001,4
2017-05-19,19,4,8.0,600.0,0,733.0,737.0,-4,1.0,7,48.0,0,0,7,17,299.5,286.9,1
2017-05-19,19,4,9.0,600.0,1,741.0,636.0,105,1.0,7,24.0,1,1,12,12,279.7,429.9,2
2017-05-19,19,4,9.0,600.0,0,747.0,768.0,-21,0.0,7,35.0,-1,-1,0,0,514.8,425.7,3
2017-05-19,19,4,9.0,600.0,0,739.0,717.0,22,0.0,7,11.0,1,-1,6,0,78.20000000000005,31.399999999999977,4
2017-05-19,19,4,11.0,600.0,0,730.0,668.0,62,1.0,5,42.0,-1,1,0,16,350.1,428.4,5
2017-05-19,19,4,11.0,600.0,1,737.0,702.0,35,1.0,7,22.0,1,1,8,6,228.7,136.7,6
2017-05-19,19,4,12.0,600.0,1,745.0,817.0,-72,1.0,7,65.0,-1,0,0,18,578.6,574.6,7
2017-05-19,19,4,12.0,600.0,0,755.0,801.0,-46,0.5,4,45.0,-1,1,0,13,596.2,551.5,8
2017-05-19,19,4,13.0,300.0,1,756.0,797.0,-41,1.0,6,34.0,1,1,6,16,146.2,300.0,9
2017-05-19,19,4,14.0,300.0,0,765.0,790.0,-25,0.0,8,26.0,1,1,8,9,249.9,207.4,10
2017-05-19,19,4,14.0,300.0,1,757.0,785.0,-28,1.0,8,57.0,-1,1,0,8,29.19999999999999,115.0,11
2017-05-19,19,4,18.0,600.0,0,766.0,792.0,-26,0.0,8,63.0,-1,1,0,12,598.3,599.6,12
2017-05-19,19,4,19.0,600.0,1,758.0,804.0,-46,0.0,6,28.0,-1,-1,0,0,600.0,205.3,13
2017-05-19,19,4,22.0,600.0,1,751.0,695.0,56,1.0,7,30.0,1,1,25,16,170.2,254.3,14
2017-05-19,19,4,22.0,600.0,0,758.0,804.0,-46,0.0,8,41.0,1,0,14,14,273.6,429.3,15
2017-05-20,20,5,18.0,600.0,0,751.0,759.0,-8,1.0,7,55.0,1,-1,7,0,388.5,259.0,1
2017-05-20,20,5,22.0,600.0,0,760.0,730.0,30,1.0,8,22.0,1,0,12,13,504.3,347.1,2
2017-05-20,20,5,23.0,600.0,1,768.0,716.0,52,1.0,7,49.0,0,1,10,21,589.7,333.1,3
2017-05-21,21,6,8.0,600.0,1,775.0,806.0,-31,0.0,6,37.0,1,0,11,11,600.0,324.4,1
2017-05-21,21,6,9.0,600.0,1,767.0,736.0,31,1.0,8,27.0,1,1,4,9,582.1,397.2,2
2017-05-21,21,6,10.0,600.0,0,775.0,741.0,34,1.0,7,31.0,-1,1,0,8,596.9,237.7,3
2017-05-21,21,6,20.0,600.0,1,783.0,624.0,159,1.0,6,34.0,-1,1,0,15,325.4,600.0,4
2017-05-21,21,6,21.0,600.0,0,790.0,777.0,13,1.0,7,55.0,1,1,8,9,544.4,559.5,5
2017-05-21,21,6,22.0,300.0,1,798.0,819.0,-21,0.0,6,14.0,-1,-1,0,0,300.0,105.6,6
2017-05-21,21,6,22.0,300.0,1,790.0,740.0,50,1.0,7,46.0,1,1,9,11,222.6,263.3,7
2017-05-22,22,0,12.0,300.0,0,797.0,791.0,6,0.0,8,49.0,1,1,8,12,205.1,17.5,1
2017-05-22,22,0,12.0,600.0,0,788.0,796.0,-8,1.0,7,26.0,-1,-1,0,0,279.4,237.39999999999998,2
2017-05-22,22,0,14.0,600.0,0,797.0,770.0,27,0.0,7,32.0,-1,-1,0,0,193.8,212.5,3
2017-05-22,22,0,15.0,600.0,1,788.0,757.0,31,1.0,7,18.0,-1,1,0,15,241.2,205.0,4
2017-05-22,22,0,15.0,600.0,0,796.0,744.0,52,1.0,7,23.0,-1,1,0,16,582.7,351.2,5
2017-05-22,22,0,17.0,600.0,1,803.0,783.0,20,1.0,7,17.0,1,1,7,9,94.60000000000002,186.39999999999998,6
2017-05-22,22,0,17.0,600.0,1,811.0,797.0,14,1.0,7,33.0,1,1,13,19,594.8,592.8,7
2017-05-22,22,0,21.0,600.0,1,819.0,822.0,-3,0.0,6,90.0,-1,1,0,14,600.0,467.7,8
2017-05-23,23,1,9.0,600.0,0,811.0,778.0,33,0.5,4,44.0,-1,-1,0,0,413.1,147.39999999999998,1
2017-05-23,23,1,10.0,600.0,0,810.0,845.0,-35,0.0,8,30.0,-1,1,0,16,404.9,472.7,2
2017-05-23,23,1,11.0,600.0,1,802.0,822.0,-20,1.0,7,51.0,1,1,13,10,345.9,265.9,3
2017-05-23,23,1,14.0,600.0,1,811.0,839.0,-28,1.0,7,65.0,1,-1,20,0,598.4,362.8,4
2017-05-23,23,1,14.0,600.0,0,820.0,810.0,10,1.0,6,34.0,-1,-1,0,0,222.0,600.0,5
2017-05-23,23,1,15.0,600.0,0,828.0,852.0,-24,0.0,8,42.0,-1,0,0,10,407.1,597.8,6
2017-05-23,23,1,15.0,600.0,0,820.0,818.0,2,1.0,6,32.0,1,1,9,10,425.7,600.0,7
2017-05-23,23,1,16.0,600.0,1,828.0,787.0,41,0.0,8,42.0,1,1,12,11,276.5,284.6,8
2017-05-24,24,2,9.0,600.0,1,819.0,823.0,-4,1.0,7,22.0,-1,1,0,20,211.89999999999998,260.9,1
2017-05-24,24,2,10.0,600.0,0,828.0,772.0,56,1.0,8,24.0,1,1,15,13,286.5,152.0,2
2017-05-24,24,2,16.0,600.0,1,835.0,854.0,-19,1.0,5,35.0,1,-1,9,0,508.9,385.7,3
2017-05-24,24,2,17.0,600.0,0,844.0,895.0,-51,0.0,8,53.0,-1,0,0,14,259.1,185.0,4
2017-05-24,24,2,17.0,600.0,0,837.0,931.0,-94,0.0,7,35.0,1,1,8,10,314.0,419.0,5
2017-05-24,24,2,18.0,600.0,1,831.0,903.0,-72,0.0,7,38.0,1,0,8,7,427.5,450.4,6
2017-05-24,24,2,18.0,600.0,1,824.0,817.0,7,0.0,8,3.0,-1,-1,0,0,19.399999999999977,5.399999999999977,7
2017-05-25,25,3,8.0,600.0,1,815.0,829.0,-14,1.0,5,35.0,1,1,8,9,372.4,492.8,1
2017-05-25,25,3,9.0,600.0,0,824.0,857.0,-33,0.0,8,17.0,1,1,11,12,198.8,227.7,2
2017-05-25,25,3,11.0,600.0,0,816.0,830.0,-14,0.0,5,31.0,1,0,7,15,283.5,423.3,3
2017-05-25,25,3,12.0,600.0,1,808.0,781.0,27,1.0,8,59.0,1,-1,14,0,599.5,476.6,4
2017-05-25,25,3,14.0,600.0,1,816.0,824.0,-8,0.0,6,37.0,-1,-1,0,0,600.0,365.8,5
2017-05-25,25,3,14.0,600.0,0,808.0,789.0,19,0.0,8,22.0,-1,-1,0,0,102.89999999999998,240.3,6
2017-05-25,25,3,15.0,600.0,1,799.0,868.0,-69,0.5,2,25.0,1,-1,17,0,263.3,340.9,7
2017-05-25,25,3,15.0,600.0,1,801.0,789.0,12,0.0,7,61.0,-1,1,0,11,412.8,442.2,8
2017-05-25,25,3,18.0,600.0,0,792.0,767.0,25,1.0,6,23.0,1,1,10,19,333.5,600.0,9
2017-05-25,25,3,18.0,600.0,0,800.0,771.0,29,0.0,8,25.0,1,1,17,14,378.1,401.6,10
2017-05-29,29,0,15.0,600.0,0,791.0,795.0,-4,0.0,8,7.0,-1,-1,0,0,49.200000000000045,34.0,1
2017-05-29,29,0,15.0,600.0,1,783.0,749.0,34,1.0,7,8.0,-1,-1,0,0,28.399999999999977,36.10000000000002,2
2017-05-29,29,0,15.0,600.0,1,791.0,747.0,44,1.0,7,44.0,1,-1,19,0,282.8,260.9,3
2017-05-29,29,0,15.0,600.0,0,799.0,847.0,-48,0.0,7,8.0,-1,1,0,7,48.10000000000002,18.399999999999977,4
2017-05-29,29,0,15.0,600.0,0,792.0,722.0,70,1.0,7,40.0,1,1,14,14,264.8,240.89999999999998,5
2017-05-29,29,0,15.0,600.0,1,799.0,749.0,50,0.0,8,12.0,1,-1,11,0,66.29999999999995,95.69999999999999,6
2017-05-29,29,0,15.0,600.0,0,789.0,725.0,64,1.0,8,33.0,1,1,10,11,305.1,411.3,7
2017-05-30,30,1,9.0,600.0,1,796.0,802.0,-6,0.0,8,46.0,1,1,13,13,582.9,542.6,1
2017-05-30,30,1,12.0,180.0,1,788.0,959.0,-171,0.0,8,21.0,1,1,7,8,19.400000000000006,0.0,2
2017-05-31,31,2,9.0,300.0,1,783.0,852.0,-69,0.0,7,67.0,-1,1,0,8,633.6,619.7,1
2017-05-31,31,2,17.0,600.0,0,776.0,748.0,28,1.0,6,55.0,1,-1,20,0,381.7,600.0,2
2017-06-05,5,0,11.0,600.0,0,784.0,746.0,38,1.0,5,22.0,-1,1,0,4,150.2,155.5,1
2017-06-05,5,0,11.0,600.0,0,791.0,728.0,63,1.0,8,18.0,1,1,7,5,150.10000000000002,244.60000000000002,2
2017-06-06,6,1,10.0,600.0,1,798.0,835.0,-37,1.0,7,68.0,-1,1,0,21,414.0,428.1,1
2017-06-06,6,1,17.0,600.0,0,807.0,739.0,68,0.0,8,60.0,1,1,5,6,415.8,520.5,2
2017-06-06,6,1,18.0,600.0,0,797.0,799.0,-2,1.0,7,60.0,1,1,5,5,331.0,431.9,3
2017-06-06,6,1,18.0,600.0,1,805.0,839.0,-34,0.0,8,55.0,1,-1,8,0,418.1,322.6,4
2017-06-06,6,1,18.0,600.0,1,797.0,861.0,-64,0.0,7,46.0,1,-1,5,0,296.7,300.4,5
2017-06-07,7,2,10.0,600.0,0,790.0,780.0,10,0.0,5,7.0,-1,-1,0,0,39.799999999999955,47.60000000000002,1
2017-06-07,7,2,17.0,600.0,1,781.0,729.0,52,1.0,7,36.0,1,0,14,15,595.2,510.5,2
2017-06-07,7,2,17.0,600.0,1,788.0,813.0,-25,0.0,6,19.0,1,1,13,12,600.0,169.89999999999998,3
2017-06-07,7,2,17.0,600.0,1,780.0,798.0,-18,0.0,8,43.0,0,1,6,14,277.0,361.1,4
2017-06-08,8,3,10.0,600.0,0,772.0,756.0,16,1.0,7,39.0,1,1,9,10,267.4,273.3,1
2017-06-08,8,3,10.0,600.0,0,780.0,625.0,155,1.0,7,31.0,1,1,10,9,342.4,388.8,2
2017-06-10,10,5,18.0,600.0,0,785.0,786.0,-1,1.0,7,37.0,0,1,30,8,275.0,498.9,1
2017-06-10,10,5,19.0,600.0,1,793.0,781.0,12,0.0,7,71.0,1,1,6,11,282.0,542.5,2
2017-06-10,10,5,21.0,600.0,0,784.0,776.0,8,0.5,2,24.0,-1,-1,0,0,394.4,198.10000000000002,3
2017-06-10,10,5,21.0,600.0,1,784.0,682.0,102,1.0,7,66.0,1,1,8,8,450.5,498.6,4
2017-06-10,10,5,21.0,600.0,0,790.0,769.0,21,0.5,1,46.0,-1,0,0,14,533.8,553.4,5
2017-06-11,11,6,10.0,600.0,1,789.0,836.0,-47,0.0,8,52.0,1,1,6,6,377.1,346.1,1
2017-06-11,11,6,10.0,600.0,1,782.0,889.0,-107,0.0,7,52.0,1,1,8,8,592.3,395.8,2
2017-06-11,11,6,19.0,600.0,1,776.0,727.0,49,1.0,8,24.0,-1,1,0,20,311.6,306.4,3
2017-06-11,11,6,20.0,600.0,0,783.0,747.0,36,1.0,7,23.0,1,1,9,12,226.2,269.3,4
2017-06-12,12,0,9.0,600.0,0,791.0,807.0,-16,1.0,8,19.0,1,1,9,10,124.19999999999999,186.8,1
2017-06-12,12,0,11.0,600.0,1,800.0,743.0,57,1.0,7,56.0,-1,1,0,8,587.8,556.8,2
2017-06-12,12,0,12.0,600.0,0,807.0,860.0,-53,0.0,8,45.0,1,1,14,10,216.2,194.60000000000002,3
2017-06-12,12,0,16.0,600.0,0,800.0,912.0,-112,1.0,7,49.0,-1,1,0,7,215.39999999999998,274.5,4
2017-06-12,12,0,16.0,600.0,1,811.0,762.0,49,1.0,5,24.0,1,-1,16,0,376.2,206.8,5
2017-06-12,12,0,17.0,600.0,0,818.0,682.0,136,1.0,7,66.0,1,1,9,12,529.7,334.5,6
2017-06-12,12,0,17.0,600.0,0,823.0,866.0,-43,0.0,7,60.0,-1,0,0,19,394.4,303.6,7
2017-06-12,12,0,20.0,600.0,0,816.0,800.0,16,0.0,8,50.0,1,1,8,5,228.39999999999998,146.8,8
2017-06-12,12,0,20.0,600.0,1,807.0,857.0,-50,0.0,7,47.0,1,1,9,9,222.10000000000002,353.6,9
2017-06-12,12,0,21.0,600.0,1,800.0,842.0,-42,0.0,8,53.0,1,-1,9,0,400.3,349.7,10
2017-06-13,13,1,10.0,600.0,1,793.0,791.0,2,1.0,7,59.0,-1,1,0,12,599.3,392.2,1
2017-06-13,13,1,15.0,600.0,0,801.0,770.0,31,1.0,6,24.0,1,1,14,14,408.0,600.0,2
2017-06-13,13,1,15.0,300.0,1,809.0,855.0,-46,0.0,7,18.0,-1,1,0,5,104.19999999999999,159.3,3
2017-06-13,13,1,17.0,300.0,1,802.0,776.0,26,0.0,8,31.0,1,1,15,7,271.8,209.9,4
2017-06-13,13,1,17.0,300.0,0,793.0,812.0,-19,1.0,8,40.0,1,0,12,14,296.2,295.1,5
2017-06-13,13,1,18.0,300.0,0,802.0,891.0,-89,0.0,6,24.0,1,1,13,8,300.0,280.5,6
2017-06-13,13,1,22.0,300.0,0,796.0,772.0,24,1.0,7,12.0,-1,1,0,10,0.0,0.0,7
2017-06-14,14,2,7.0,600.0,1,804.0,730.0,74,0.0,8,24.0,-1,1,0,5,300.2,248.5,1
2017-06-14,14,2,7.0,600.0,0,794.0,706.0,88,1.0,7,14.0,1,1,14,7,109.19999999999999,117.5,2
2017-06-14,14,2,10.0,600.0,1,800.0,761.0,39,1.0,7,30.0,1,1,8,15,336.6,312.5,3
2017-06-14,14,2,10.0,600.0,0,807.0,758.0,49,0.0,8,34.0,1,1,11,12,380.9,288.9,4
2017-06-14,14,2,16.0,600.0,0,797.0,919.0,-122,1.0,8,19.0,-1,-1,0,0,350.5,277.8,5
2017-06-14,14,2,17.0,600.0,1,808.0,842.0,-34,0.0,8,17.0,1,-1,7,0,148.39999999999998,80.0,6
2017-06-14,14,2,16.0,600.0,1,800.0,775.0,25,0.0,8,54.0,1,-1,8,0,594.5,594.6,7
2017-06-14,14,2,18.0,180.0,1,791.0,799.0,-8,1.0,8,74.0,1,1,9,13,239.1,313.4,8
2017-06-14,14,2,19.0,180.0,1,800.0,795.0,5,0.0,8,45.0,1,-1,16,0,269.3,225.4,9
2017-06-14,14,2,19.0,180.0,0,791.0,722.0,69,1.0,7,71.0,1,-1,6,0,151.7,178.3,10
2017-06-14,14,2,22.0,600.0,0,798.0,789.0,9,0.5,4,61.0,1,0,20,16,378.5,216.89999999999998,11
2017-06-14,14,2,22.0,600.0,0,798.0,754.0,44,0.5,1,74.0,1,1,11,11,484.8,598.1,12
2017-06-15,15,3,10.0,600.0,1,797.0,818.0,-21,0.5,4,37.0,1,0,14,18,297.1,361.4,1
2017-06-15,15,3,14.0,600.0,1,797.0,883.0,-86,0.0,8,33.0,-1,1,0,18,291.8,243.3,2
2017-06-15,15,3,14.0,600.0,0,791.0,773.0,18,0.0,7,41.0,1,1,11,11,318.0,416.8,3
2017-06-15,15,3,14.0,600.0,0,782.0,826.0,-44,0.0,8,58.0,-1,1,0,14,563.9,519.4,4
2017-06-15,15,3,16.0,300.0,0,775.0,715.0,60,1.0,8,33.0,-1,-1,0,0,218.1,216.2,5
2017-06-15,15,3,17.0,300.0,1,782.0,668.0,114,1.0,7,22.0,1,1,11,10,78.4,163.3,6
2017-06-15,15,3,17.0,300.0,1,788.0,856.0,-68,1.0,8,12.0,1,1,10,9,48.30000000000001,86.0,7
2017-06-16,16,4,9.0,300.0,1,798.0,827.0,-29,0.0,8,63.0,0,1,8,16,162.6,281.4,1
2017-06-16,16,4,9.0,300.0,1,790.0,834.0,-44,0.5,1,35.0,1,0,14,10,153.4,223.7,2
2017-06-16,16,4,15.0,300.0,0,791.0,840.0,-49,0.0,8,53.0,1,-1,7,0,297.8,230.9,3
2017-06-17,17,5,1.0,300.0,0,784.0,773.0,11,0.5,4,34.0,1,1,20,10,235.7,262.8,1
2017-06-17,17,5,23.0,300.0,1,784.0,672.0,112,1.0,7,16.0,1,-1,8,0,160.2,120.19999999999999,2
2017-06-17,17,5,23.0,300.0,1,790.0,770.0,20,0.0,8,21.0,1,1,12,12,103.1,105.6,3
2017-06-18,18,6,17.0,300.0,0,781.0,793.0,-12,1.0,8,44.0,1,-1,9,0,245.0,230.3,1
2017-06-18,18,6,21.0,300.0,0,790.0,924.0,-134,0.0,7,64.0,0,1,16,5,212.9,215.1,2
2017-06-18,18,6,21.0,300.0,0,785.0,927.0,-142,0.0,8,16.0,-1,1,0,7,0.0,0.0,3
2017-06-18,18,6,22.0,600.0,1,780.0,792.0,-12,1.0,7,43.0,0,-1,15,0,451.7,387.8,4
2017-06-18,18,6,22.0,600.0,1,789.0,810.0,-21,0.0,8,30.0,-1,0,0,12,449.4,432.9,5
2017-06-19,19,0,11.0,300.0,0,781.0,657.0,124,1.0,8,43.0,0,1,11,7,190.2,299.3,1
2017-06-19,19,0,15.0,300.0,1,786.0,893.0,-107,0.0,6,20.0,1,1,14,16,300.0,117.9,2
2017-06-19,19,0,15.0,300.0,1,780.0,855.0,-75,0.0,8,65.0,1,-1,7,0,197.5,153.5,3
2017-06-19,19,0,16.0,600.0,0,773.0,811.0,-38,0.0,8,22.0,0,1,16,17,165.2,298.3,4
2017-06-19,19,0,17.0,600.0,1,766.0,740.0,26,0.0,5,21.0,-1,1,0,7,197.8,133.60000000000002,5
2017-06-20,20,1,10.0,600.0,0,757.0,698.0,59,1.0,7,55.0,-1,0,0,30,579.3,548.6,1
2017-06-20,20,1,10.0,600.0,1,764.0,784.0,-20,0.5,1,77.0,0,0,15,14,599.3,449.1,2
2017-06-20,20,1,11.0,600.0,0,764.0,738.0,26,1.0,6,26.0,0,1,11,25,324.7,600.0,3
2017-06-20,20,1,16.0,600.0,0,772.0,776.0,-4,1.0,7,38.0,1,-1,4,0,410.0,255.5,4
2017-06-20,20,1,18.0,600.0,1,780.0,784.0,-4,1.0,8,35.0,1,1,15,15,226.3,259.8,5
2017-06-20,20,1,18.0,600.0,1,788.0,824.0,-36,0.0,8,32.0,-1,-1,0,0,425.7,306.0,6
2017-06-20,20,1,22.0,600.0,0,781.0,828.0,-47,0.0,8,90.0,-1,1,0,13,568.8,472.4,7
2017-06-20,20,1,22.0,600.0,1,774.0,683.0,91,1.0,8,52.0,-1,-1,0,0,277.3,280.9,8
2017-06-20,20,1,22.0,600.0,0,780.0,616.0,164,1.0,7,25.0,1,1,15,5,228.89999999999998,243.0,9
2017-06-21,21,2,23.0,600.0,0,785.0,765.0,20,0.0,8,32.0,0,-1,21,0,598.8,580.1,1
2017-06-21,21,2,0.0,180.0,1,776.0,745.0,31,1.0,6,39.0,0,1,10,7,178.7,180.0,2
2017-06-21,21,2,0.0,180.0,1,784.0,808.0,-24,0.0,6,35.0,-1,0,0,8,180.0,81.9,3
2017-06-21,21,2,10.0,300.0,0,776.0,808.0,-32,0.0,8,37.0,-1,1,0,7,158.5,166.5,4
2017-06-21,21,2,10.0,300.0,1,768.0,697.0,71,1.0,6,23.0,-1,0,0,13,149.9,300.0,5
2017-06-21,21,2,11.0,300.0,0,775.0,823.0,-48,1.0,8,45.0,-1,-1,0,0,258.9,298.4,6
2017-06-21,21,2,11.0,300.0,0,784.0,828.0,-44,1.0,6,31.0,1,-1,8,0,286.2,300.0,7
2017-06-21,21,2,11.0,300.0,1,793.0,872.0,-79,1.0,7,44.0,-1,1,0,11,160.2,234.1,8
2017-06-21,21,2,16.0,300.0,0,803.0,818.0,-15,1.0,7,54.0,-1,-1,0,0,220.0,218.5,9
2017-06-21,21,2,16.0,300.0,0,812.0,750.0,62,1.0,8,49.0,0,1,13,14,299.5,247.4,10
2017-06-21,21,2,17.0,300.0,0,819.0,711.0,108,0.0,6,32.0,-1,1,0,8,300.0,173.0,11
2017-06-21,21,2,17.0,300.0,1,808.0,916.0,-108,0.0,7,55.0,1,1,18,9,217.4,226.4,12
2017-06-21,21,2,18.0,300.0,1,802.0,793.0,9,0.0,8,46.0,1,1,11,9,241.5,299.1,13
2017-06-21,21,2,18.0,300.0,1,793.0,840.0,-47,1.0,6,57.0,1,1,7,9,280.4,300.0,14
2017-06-21,21,2,22.0,300.0,1,803.0,742.0,61,0.0,8,16.0,1,1,8,10,82.6,171.0,15
2017-06-21,21,2,22.0,300.0,1,793.0,751.0,42,1.0,7,28.0,1,1,11,11,132.9,81.6,16
2017-06-22,22,3,18.0,300.0,1,800.0,884.0,-84,0.0,8,28.0,0,1,12,11,291.0,201.3,1
2017-06-22,22,3,18.0,300.0,0,794.0,803.0,-9,1.0,6,31.0,1,1,14,7,281.3,300.0,2
2017-06-22,22,3,19.0,300.0,0,803.0,873.0,-70,0.0,8,22.0,-1,1,0,19,128.9,152.9,3
2017-06-23,23,4,8.0,300.0,0,796.0,990.0,-194,0.0,8,22.0,-1,1,0,9,134.3,193.0,1
2017-06-23,23,4,8.0,300.0,1,790.0,800.0,-10,0.0,8,10.0,-1,1,0,9,77.30000000000001,43.60000000000002,2
2017-06-23,23,4,8.0,300.0,0,782.0,794.0,-12,0.0,8,32.0,0,1,14,12,118.9,43.30000000000001,3
2017-06-23,23,4,9.0,600.0,0,774.0,776.0,-2,1.0,7,41.0,-1,-1,0,0,95.69999999999999,124.89999999999998,4
2017-06-23,23,4,11.0,600.0,1,782.0,814.0,-32,0.0,8,22.0,1,1,15,13,135.7,283.4,5
2017-06-23,23,4,12.0,600.0,1,774.0,729.0,45,1.0,7,20.0,-1,-1,0,0,399.2,112.0,6
2017-06-23,23,4,12.0,600.0,0,781.0,840.0,-59,0.0,5,25.0,-1,-1,0,0,350.2,242.89999999999998,7
2017-06-23,23,4,14.0,600.0,1,774.0,727.0,47,0.0,8,24.0,0,0,12,12,120.19999999999999,228.60000000000002,8
2017-06-24,24,5,10.0,600.0,1,764.0,735.0,29,0.0,8,39.0,-1,1,0,10,268.7,371.8,1
2017-06-24,24,5,10.0,600.0,1,755.0,867.0,-112,0.0,7,47.0,1,1,6,7,321.1,329.3,2
2017-06-25,25,6,15.0,600.0,1,749.0,759.0,-10,0.0,5,6.0,-1,-1,0,0,28.100000000000023,37.39999999999998,1
2017-06-26,26,0,21.0,600.0,0,741.0,706.0,35,1.0,5,9.0,-1,-1,0,0,126.5,54.10000000000002,1
2017-06-26,26,0,21.0,600.0,0,749.0,717.0,32,1.0,7,28.0,-1,-1,0,0,190.10000000000002,246.60000000000002,2
2017-06-27,27,1,8.0,600.0,0,757.0,698.0,59,1.0,8,35.0,-1,1,0,12,396.4,342.0,1
2017-06-28,28,2,9.0,600.0,1,764.0,763.0,1,1.0,7,39.0,-1,1,0,10,376.2,270.6,1
2017-07-03,3,0,15.0,600.0,0,772.0,832.0,-60,1.0,7,25.0,0,0,17,17,280.8,314.1,1
2017-07-03,3,0,16.0,600.0,1,782.0,865.0,-83,0.0,8,15.0,-1,1,0,4,181.2,145.39999999999998,2
2017-07-03,3,0,17.0,600.0,0,776.0,723.0,53,1.0,5,49.0,0,1,13,14,402.6,452.4,3
2017-07-03,3,0,20.0,600.0,0,783.0,807.0,-24,1.0,7,24.0,0,1,14,8,168.10000000000002,182.10000000000002,4
2017-07-03,3,0,21.0,600.0,1,792.0,811.0,-19,1.0,8,36.0,1,1,13,10,301.3,299.9,5
2017-07-04,4,1,9.0,600.0,1,801.0,779.0,22,1.0,8,32.0,1,1,9,16,298.0,394.2,1
2017-07-04,4,1,10.0,600.0,1,809.0,868.0,-59,0.0,7,11.0,-1,-1,0,0,95.30000000000001,40.10000000000002,2
2017-07-04,4,1,11.0,600.0,0,802.0,753.0,49,1.0,5,37.0,1,1,15,22,352.6,448.1,3
2017-07-04,4,1,11.0,600.0,0,809.0,770.0,39,1.0,7,38.0,-1,1,0,10,496.5,273.6,4
2017-07-04,4,1,13.0,600.0,1,816.0,779.0,37,1.0,7,14.0,0,-1,8,0,83.89999999999998,94.89999999999998,5
2017-07-04,4,1,14.0,600.0,1,824.0,875.0,-51,1.0,7,42.0,0,-1,13,0,307.0,204.2,6
2017-07-04,4,1,14.0,600.0,0,834.0,857.0,-23,0.0,7,44.0,1,1,9,19,310.6,309.2,7
2017-07-04,4,1,17.0,600.0,0,826.0,847.0,-21,0.0,7,5.0,-1,-1,0,0,29.700000000000045,16.0,8
2017-07-04,4,1,18.0,600.0,0,818.0,715.0,103,1.0,7,12.0,-1,1,0,7,34.39999999999998,67.89999999999998,9
2017-07-04,4,1,18.0,600.0,1,824.0,869.0,-45,0.0,8,30.0,0,1,13,13,233.10000000000002,190.3,10
2017-07-04,4,1,18.0,600.0,0,817.0,835.0,-18,1.0,5,35.0,1,1,9,13,275.7,351.0,11
2017-07-04,4,1,20.0,600.0,1,826.0,919.0,-93,0.0,8,46.0,1,1,10,10,356.3,599.5,12
2017-07-04,4,1,22.0,600.0,1,820.0,824.0,-4,0.5,4,39.0,-1,0,0,17,321.4,193.60000000000002,13
