,result,diff,opp_elo,elo,game_time,color,start_time,day,weekday
0,0.0,-243,1243.0,1000.0,600,1,14529.722222222223,2,0
1,1.0,218,651.0,869.0,600,0,17476.944444444445,15,2
2,0.5,-5,978.0,973.0,600,1,18691.38888888889,15,2
3,0.0,-434,1409.0,975.0,600,0,11008.611111111111,16,3
4,0.0,-148,1097.0,949.0,600,0,11365.0,16,3
5,0.0,-164,1040.0,876.0,300,1,11841.111111111111,16,3
6,1.0,110,688.0,798.0,300,0,10952.77777777778,17,4
7,1.0,86,744.0,830.0,600,0,11969.166666666666,20,0
8,0.0,-138,1055.0,917.0,600,0,12002.777777777777,20,0
9,1.0,142,739.0,881.0,600,1,18290.0,21,1
10,0.0,-85,1005.0,920.0,600,1,10913.333333333334,22,2
11,1.0,83,809.0,892.0,300,0,17618.05555555556,22,2
12,0.0,-103,1021.0,918.0,300,0,18301.666666666664,22,2
13,1.0,-61,957.0,896.0,300,1,10987.777777777777,23,3
14,1.0,106,825.0,931.0,300,1,10531.944444444443,24,4
15,0.0,-165,1116.0,951.0,300,1,11217.222222222223,25,5
16,0.0,-102,1038.0,936.0,600,1,21816.94444444444,25,5
17,0.0,-99,1014.0,915.0,300,0,17116.111111111113,27,0
18,0.0,7,891.0,898.0,300,0,17680.0,27,0
19,1.0,-8,884.0,876.0,600,1,9784.166666666666,28,1
20,0.0,-88,986.0,898.0,600,0,11650.833333333332,28,1
21,0.0,48,835.0,883.0,600,1,15444.722222222223,28,1
22,0.5,44,818.0,862.0,600,0,23407.5,5,6
23,0.0,-90,950.0,860.0,600,0,18237.5,6,0
24,0.0,4,843.0,847.0,600,1,17791.111111111113,7,1
25,1.0,4,826.0,830.0,180,1,17434.444444444445,8,2
26,0.0,-67,913.0,846.0,180,1,17704.722222222223,8,2
27,0.0,-97,930.0,833.0,600,0,17614.44444444444,19,6
28,1.0,22,799.0,821.0,600,1,15273.888888888889,20,0
29,0.0,17,819.0,836.0,600,0,16497.5,20,0
30,0.0,-32,852.0,820.0,600,1,16650.0,20,0
31,1.0,-23,830.0,807.0,300,0,17579.166666666668,20,0
32,0.0,-30,852.0,822.0,300,1,18551.944444444445,20,0
33,0.0,0,810.0,810.0,300,0,18750.277777777777,20,0
34,1.0,66,731.0,797.0,600,0,10611.111111111111,21,1
35,1.0,32,775.0,807.0,600,1,10230.277777777777,22,2
36,0.0,-14,832.0,818.0,300,1,17421.111111111113,22,2
37,1.0,82,725.0,807.0,600,1,18594.722222222223,22,2
38,0.5,48,768.0,816.0,600,0,13741.111111111111,23,3
39,0.0,-64,879.0,815.0,600,1,14841.944444444443,23,3
40,1.0,-6,812.0,806.0,600,0,11210.0,26,6
41,0.0,20,797.0,817.0,600,1,14232.777777777777,26,6
42,1.0,59,747.0,806.0,600,1,16498.333333333332,26,6
43,0.0,-62,877.0,815.0,600,0,22662.5,26,6
44,0.0,-32,839.0,807.0,600,0,14089.444444444445,27,0
45,1.0,30,768.0,798.0,600,0,14271.388888888889,27,0
46,0.0,-64,871.0,807.0,600,1,18993.88888888889,27,0
47,0.0,-56,855.0,799.0,600,0,13863.888888888889,28,1
48,1.0,-78,869.0,791.0,300,1,18402.222222222223,28,1
49,0.0,-54,856.0,802.0,300,0,8372.77777777778,29,2
50,1.0,57,738.0,795.0,600,1,9765.277777777777,29,2
51,1.0,37,765.0,802.0,600,0,12409.444444444445,29,2
52,1.0,8,802.0,810.0,300,1,15899.722222222223,30,3
53,0.0,-144,962.0,818.0,300,1,16608.333333333332,7,4
54,0.0,-48,861.0,813.0,600,0,18557.777777777777,8,5
55,0.0,4,801.0,805.0,600,1,16684.166666666664,9,6
56,1.0,36,760.0,796.0,600,0,12813.055555555555,11,1
57,0.0,32,772.0,804.0,600,0,19724.166666666664,12,2
58,1.0,36,759.0,795.0,600,0,19789.166666666668,12,2
59,1.0,1,802.0,803.0,600,1,20122.5,12,2
60,0.0,-20,831.0,811.0,600,1,22673.055555555555,13,3
61,0.0,-81,884.0,803.0,600,0,14541.111111111111,14,4
62,1.0,-28,825.0,797.0,600,0,16705.277777777777,15,5
63,0.0,125,681.0,806.0,600,0,20059.444444444445,15,5
64,1.0,-37,832.0,795.0,600,1,11569.444444444443,16,6
65,1.0,61,743.0,804.0,600,1,16207.222222222223,16,6
66,1.0,37,774.0,811.0,600,0,17794.72222222222,17,0
67,1.0,48,771.0,819.0,600,1,22728.611111111113,17,0
68,0.0,-44,870.0,826.0,600,0,13001.666666666666,18,1
69,0.0,-113,932.0,819.0,600,0,16389.444444444445,18,1
70,0.0,-2,815.0,813.0,300,1,20640.55555555556,19,2
71,0.0,0,805.0,805.0,600,1,22926.944444444445,20,3
72,1.0,-80,877.0,797.0,600,1,20099.722222222223,21,4
73,1.0,95,717.0,812.0,600,0,20231.94444444444,21,4
74,1.0,193,629.0,822.0,600,1,20429.444444444445,21,4
75,1.0,8,820.0,828.0,600,1,8789.166666666668,23,6
76,0.0,68,768.0,836.0,600,0,22586.666666666668,23,6
77,0.0,-44,870.0,826.0,600,0,17177.5,24,0
78,1.0,26,793.0,819.0,600,1,17401.666666666668,24,0
79,1.0,48,779.0,827.0,600,1,16021.111111111111,26,2
80,1.0,-15,849.0,834.0,600,0,16829.722222222223,26,2
81,1.0,-11,862.0,851.0,600,1,17613.611111111113,26,2
82,1.0,-7,867.0,860.0,600,1,17641.38888888889,27,3
83,0.0,29,840.0,869.0,600,0,22430.555555555555,27,3
84,0.0,-93,953.0,860.0,600,1,22578.333333333336,27,3
85,0.0,5,849.0,854.0,600,0,22803.88888888889,27,3
86,1.0,24,821.0,845.0,600,1,11772.5,28,4
87,0.0,-4,857.0,853.0,600,0,14861.666666666668,28,4
88,0.0,-8,853.0,845.0,600,0,15134.166666666668,28,4
89,0.5,31,806.0,837.0,600,1,15997.22222222222,28,4
90,0.5,26,810.0,836.0,600,0,16978.055555555555,28,4
91,1.0,260,575.0,835.0,600,0,20393.611111111113,28,4
92,0.0,-46,885.0,839.0,600,0,20649.444444444445,28,4
93,0.0,105,727.0,832.0,600,1,20862.777777777777,28,4
94,1.0,48,771.0,819.0,600,1,17462.222222222223,29,5
95,0.0,-2,828.0,826.0,600,1,17567.5,29,5
96,0.0,-57,875.0,818.0,600,1,21065.0,29,5
97,1.0,-20,831.0,811.0,600,1,12334.166666666666,30,6
98,0.0,-31,851.0,820.0,600,0,12390.555555555555,30,6
99,0.0,-14,826.0,812.0,600,0,13284.722222222223,30,6
100,0.0,9,795.0,804.0,600,0,13710.0,30,6
101,1.0,8,787.0,795.0,600,1,15682.5,30,6
102,0.0,-54,857.0,803.0,600,0,16182.222222222223,30,6
103,1.0,74,722.0,796.0,600,0,16255.555555555557,30,6
104,0.0,-7,810.0,803.0,600,1,16479.44444444444,30,6
105,0.5,-38,833.0,795.0,600,1,17023.055555555555,30,6
106,0.0,-14,810.0,796.0,600,0,17188.611111111113,30,6
107,0.0,34,754.0,788.0,600,1,17432.222222222223,30,6
108,0.0,7,772.0,779.0,600,1,19117.222222222223,30,6
109,0.0,-86,856.0,770.0,600,1,19401.38888888889,30,6
110,0.0,-14,778.0,764.0,600,0,17575.555555555555,1,0
111,1.0,47,709.0,756.0,600,1,17776.944444444445,1,0
112,0.0,4,759.0,763.0,600,0,9951.944444444445,2,1
113,1.0,-24,778.0,754.0,600,0,11547.777777777777,2,1
114,0.0,-47,810.0,763.0,600,0,11651.944444444443,2,1
115,0.0,-141,897.0,756.0,600,1,17525.0,2,1
116,1.0,-17,768.0,751.0,600,1,17656.388888888887,2,1
117,1.0,54,706.0,760.0,600,0,17793.055555555555,2,1
118,0.0,-88,855.0,767.0,600,0,19951.11111111111,2,1
119,0.0,93,668.0,761.0,600,0,23046.111111111113,2,1
120,0.0,8,742.0,750.0,600,1,14515.277777777777,3,2
121,1.0,-62,803.0,741.0,600,1,14719.444444444445,3,2
122,0.0,-16,767.0,751.0,600,0,14798.055555555555,3,2
123,1.0,-65,808.0,743.0,600,1,15037.777777777777,3,2
124,0.5,-47,800.0,753.0,600,0,22472.222222222223,4,3
125,0.0,-80,834.0,754.0,600,0,22635.0,4,3
126,0.0,28,719.0,747.0,600,1,22956.38888888889,4,3
127,0.0,-18,756.0,738.0,600,1,9333.611111111111,5,4
128,1.0,43,687.0,730.0,600,0,14778.611111111111,5,4
129,1.0,14,723.0,737.0,600,1,14876.944444444443,5,4
130,0.0,16,729.0,745.0,600,0,15701.666666666666,5,4
131,1.0,10,726.0,736.0,600,1,15942.222222222223,5,4
132,0.0,-6,750.0,744.0,600,0,16048.055555555555,5,4
133,0.0,-74,810.0,736.0,600,1,17567.222222222223,5,4
134,0.0,-84,813.0,729.0,600,0,17878.88888888889,5,4
135,0.0,-26,749.0,723.0,600,1,21140.55555555556,5,4
136,0.0,-46,761.0,715.0,600,0,21356.111111111113,5,4
137,1.0,-25,733.0,708.0,600,0,10986.111111111111,6,5
138,0.0,30,687.0,717.0,600,1,11231.944444444443,6,5
139,1.0,78,630.0,708.0,600,1,16780.833333333336,6,5
140,1.0,28,687.0,715.0,600,1,21313.88888888889,6,5
141,1.0,93,630.0,723.0,600,0,21583.05555555556,6,5
142,1.0,31,698.0,729.0,600,1,21603.611111111113,6,5
143,1.0,-5,742.0,737.0,600,0,21681.944444444445,6,5
144,1.0,93,653.0,746.0,600,0,21690.277777777777,6,5
145,0.0,-65,817.0,752.0,600,1,21872.222222222223,6,5
146,0.0,-35,780.0,745.0,600,0,22023.88888888889,6,5
147,0.0,9,728.0,737.0,600,1,22338.611111111113,6,5
148,0.0,48,680.0,728.0,600,0,7976.38888888889,7,6
149,1.0,-8,726.0,718.0,600,0,8313.333333333332,7,6
150,0.0,-41,768.0,727.0,600,0,11564.722222222223,7,6
151,0.0,-12,732.0,720.0,600,1,11895.555555555555,7,6
152,0.0,6,706.0,712.0,600,1,23515.277777777777,7,6
153,0.0,102,601.0,703.0,600,1,23657.5,7,6
154,1.0,0,692.0,692.0,600,1,-53.88888888888889,8,0
155,0.0,24,676.0,700.0,600,0,55.0,8,0
156,0.5,18,673.0,691.0,600,1,8918.055555555557,8,0
157,1.0,124,567.0,691.0,600,0,9141.111111111111,8,0
158,1.0,36,660.0,696.0,600,0,9340.0,8,0
159,0.5,-26,730.0,704.0,600,0,14038.333333333332,8,0
160,0.0,-41,746.0,705.0,600,1,14284.166666666668,8,0
161,0.0,-13,711.0,698.0,600,0,15100.0,8,0
162,0.0,81,609.0,690.0,600,1,17861.111111111113,8,0
163,1.0,92,588.0,680.0,600,1,19188.055555555555,8,0
164,0.0,-71,757.0,686.0,600,0,19417.777777777777,8,0
165,1.0,39,640.0,679.0,600,1,8945.0,9,1
166,1.0,104,582.0,686.0,600,0,9052.5,9,1
167,1.0,-40,732.0,692.0,600,1,9139.166666666666,9,1
168,0.0,-71,773.0,702.0,600,1,10531.111111111111,9,1
169,0.0,-26,721.0,695.0,600,0,10691.666666666668,9,1
170,1.0,-25,712.0,687.0,600,0,13012.5,9,1
171,1.0,-7,703.0,696.0,600,1,13321.111111111111,9,1
172,0.0,-53,758.0,705.0,600,0,14776.388888888889,9,1
173,1.0,-71,769.0,698.0,600,1,14942.777777777777,9,1
174,1.0,-4,712.0,708.0,600,1,15250.277777777777,9,1
175,1.0,65,651.0,716.0,600,0,15693.333333333334,9,1
176,1.0,3,720.0,723.0,600,1,16410.555555555555,9,1
177,0.0,-110,841.0,731.0,600,0,16540.0,9,1
178,0.0,-56,781.0,725.0,600,0,19323.055555555555,9,1
179,1.0,63,655.0,718.0,600,1,19595.277777777777,9,1
180,1.0,-59,784.0,725.0,600,1,22018.05555555556,9,1
181,0.5,-15,750.0,735.0,600,0,9609.444444444445,10,2
182,0.0,-8,743.0,735.0,600,1,9834.444444444445,10,2
183,0.0,-99,826.0,727.0,600,0,10027.5,10,2
184,1.0,2,719.0,721.0,600,1,13783.333333333334,10,2
185,1.0,2,727.0,729.0,600,0,13990.0,10,2
186,0.0,-41,778.0,737.0,600,0,14731.944444444445,10,2
187,1.0,114,616.0,730.0,600,1,14857.5,10,2
188,1.0,52,684.0,736.0,600,1,16206.11111111111,10,2
189,0.0,33,710.0,743.0,600,0,16523.61111111111,10,2
190,0.0,-20,754.0,734.0,600,1,17060.555555555555,10,2
191,1.0,-20,746.0,726.0,600,0,17288.611111111113,10,2
192,0.0,5,730.0,735.0,600,0,20501.944444444445,10,2
193,1.0,20,706.0,726.0,600,1,20614.444444444445,10,2
194,1.0,-32,766.0,734.0,600,1,21444.722222222223,10,2
195,0.0,-111,854.0,743.0,600,1,21655.833333333336,10,2
196,0.0,-98,835.0,737.0,600,1,20731.388888888887,11,3
197,1.0,49,682.0,731.0,600,0,20853.61111111111,11,3
198,0.0,40,698.0,738.0,600,0,20958.333333333332,11,3
199,1.0,30,699.0,729.0,600,1,21965.833333333332,11,3
200,0.0,4,733.0,737.0,600,0,9146.666666666668,12,4
201,1.0,19,709.0,728.0,600,1,12958.611111111111,12,4
202,0.0,2,734.0,736.0,600,1,13072.5,12,4
203,0.0,-104,832.0,728.0,600,0,21046.388888888887,12,4
204,0.0,-80,802.0,722.0,600,0,21721.388888888887,12,4
205,1.0,16,699.0,715.0,600,0,10323.888888888889,13,5
206,1.0,61,662.0,723.0,600,1,15386.944444444445,13,5
207,1.0,88,642.0,730.0,600,1,21939.722222222223,13,5
208,1.0,-77,813.0,736.0,600,0,23140.833333333332,13,5
209,0.0,-99,845.0,746.0,600,1,8360.0,14,6
210,0.0,-103,843.0,740.0,600,0,8416.944444444445,14,6
211,0.0,-50,784.0,734.0,600,0,8670.0,14,6
212,0.0,48,679.0,727.0,600,1,9461.111111111111,15,0
213,0.0,-70,788.0,718.0,600,1,9765.555555555555,15,0
214,1.0,7,704.0,711.0,600,0,13972.77777777778,15,0
215,0.5,-48,767.0,719.0,600,0,15388.611111111111,15,0
216,1.0,28,692.0,720.0,600,0,17692.77777777778,15,0
217,0.0,-80,808.0,728.0,600,1,17900.555555555555,15,0
218,1.0,80,641.0,721.0,600,0,18234.72222222222,15,0
219,0.0,-53,780.0,727.0,600,1,19041.944444444445,15,0
220,1.0,-111,831.0,720.0,600,1,22508.055555555555,15,0
221,1.0,-31,762.0,731.0,600,0,8880.0,16,1
222,1.0,27,713.0,740.0,600,1,8950.277777777777,16,1
223,0.0,-49,797.0,748.0,600,1,12543.888888888889,16,1
224,0.0,-55,796.0,741.0,600,0,12688.055555555555,16,1
225,0.0,35,699.0,734.0,600,0,12841.111111111111,16,1
226,1.0,48,677.0,725.0,600,0,14944.722222222223,16,1
227,0.0,-212,944.0,732.0,600,1,15249.72222222222,16,1
228,1.0,47,680.0,727.0,600,1,16494.166666666668,16,1
229,1.0,39,695.0,734.0,600,0,17776.94444444444,16,1
230,0.5,45,696.0,741.0,600,1,17961.11111111111,16,1
231,0.0,-32,772.0,740.0,600,0,18218.333333333332,16,1
232,1.0,43,689.0,732.0,600,0,21759.444444444445,16,1
233,0.0,-47,786.0,739.0,600,1,9260.833333333332,17,2
234,1.0,38,694.0,732.0,600,1,9418.611111111111,17,2
235,1.0,48,691.0,739.0,600,1,9682.777777777777,17,2
236,0.0,-27,773.0,746.0,600,0,17393.333333333332,17,2
237,0.0,-65,803.0,738.0,600,0,17703.611111111113,17,2
238,0.5,-104,835.0,731.0,600,1,18261.38888888889,17,2
239,0.0,-138,871.0,733.0,180,0,11785.555555555557,18,3
240,1.0,160,568.0,728.0,300,0,15926.666666666666,18,3
241,0.0,-72,805.0,733.0,600,1,16825.277777777777,18,3
242,1.0,45,681.0,726.0,600,1,17093.333333333332,18,3
243,1.0,-4,737.0,733.0,600,0,8913.888888888889,19,4
244,1.0,105,636.0,741.0,600,1,9078.888888888889,19,4
245,0.0,-21,768.0,747.0,600,0,9544.722222222223,19,4
246,0.0,22,717.0,739.0,600,0,9755.0,19,4
247,1.0,62,668.0,730.0,600,0,11414.722222222223,19,4
248,1.0,35,702.0,737.0,600,1,11460.0,19,4
249,1.0,-72,817.0,745.0,600,1,12282.222222222223,19,4
250,0.5,-46,801.0,755.0,600,0,12419.166666666666,19,4
251,1.0,-41,797.0,756.0,300,1,13797.5,19,4
252,0.0,-25,790.0,765.0,300,0,14241.666666666666,19,4
253,1.0,-28,785.0,757.0,300,1,14336.111111111111,19,4
254,0.0,-26,792.0,766.0,600,0,19000.277777777777,19,4
255,0.0,-46,804.0,758.0,600,1,19218.88888888889,19,4
256,1.0,56,695.0,751.0,600,1,22230.833333333332,19,4
257,0.0,-46,804.0,758.0,600,0,22412.777777777777,19,4
258,1.0,-8,759.0,751.0,600,0,18855.0,20,5
259,1.0,30,730.0,760.0,600,0,22918.88888888889,20,5
260,1.0,52,716.0,768.0,600,1,23166.38888888889,20,5
261,0.0,-31,806.0,775.0,600,1,8691.388888888889,21,6
262,1.0,31,736.0,767.0,600,1,9331.944444444445,21,6
263,1.0,34,741.0,775.0,600,0,10603.611111111111,21,6
264,1.0,159,624.0,783.0,600,1,20904.444444444445,21,6
265,1.0,13,777.0,790.0,600,0,21147.5,21,6
266,0.0,-21,819.0,798.0,300,1,22249.444444444445,21,6
267,1.0,50,740.0,790.0,300,1,22415.27777777778,21,6
268,0.0,6,791.0,797.0,300,0,12362.22222222222,22,0
269,1.0,-8,796.0,788.0,600,0,12908.333333333334,22,0
270,0.0,27,770.0,797.0,600,0,14926.388888888889,22,0
271,1.0,31,757.0,788.0,600,1,15081.944444444443,22,0
272,1.0,52,744.0,796.0,600,0,15749.166666666666,22,0
273,1.0,20,783.0,803.0,600,1,16880.833333333336,22,0
274,1.0,14,797.0,811.0,600,1,17928.611111111113,22,0
275,0.0,-3,822.0,819.0,600,1,21471.944444444445,22,0
276,0.5,33,778.0,811.0,600,0,9280.0,23,1
277,0.0,-35,845.0,810.0,600,0,10801.666666666668,23,1
278,1.0,-20,822.0,802.0,600,1,10974.722222222223,23,1
279,1.0,-28,839.0,811.0,600,1,14145.555555555555,23,1
280,1.0,10,810.0,820.0,600,0,14686.388888888889,23,1
281,0.0,-24,852.0,828.0,600,0,15276.11111111111,23,1
282,1.0,2,818.0,820.0,600,0,15381.111111111111,23,1
283,0.0,41,787.0,828.0,600,1,16154.444444444445,23,1
284,1.0,-4,823.0,819.0,600,1,9143.611111111111,24,2
285,1.0,56,772.0,828.0,600,0,10582.77777777778,24,2
286,1.0,-19,854.0,835.0,600,1,16818.333333333332,24,2
287,0.0,-51,895.0,844.0,600,0,16951.38888888889,24,2
288,0.0,-94,931.0,837.0,600,0,17360.833333333332,24,2
289,0.0,-72,903.0,831.0,600,1,18441.666666666668,24,2
290,0.0,7,817.0,824.0,600,1,18655.833333333332,24,2
291,1.0,-14,829.0,815.0,600,1,9148.055555555555,25,3
292,0.0,-33,857.0,824.0,600,0,9198.055555555557,25,3
293,0.0,-14,830.0,816.0,600,0,11348.055555555555,25,3
294,1.0,27,781.0,808.0,600,1,13076.666666666666,25,3
295,0.0,-8,824.0,816.0,600,1,14417.222222222223,25,3
296,0.0,19,789.0,808.0,600,0,14774.166666666668,25,3
297,0.5,-69,868.0,799.0,600,1,15568.333333333332,25,3
298,0.0,12,789.0,801.0,600,1,15678.055555555557,25,3
299,1.0,25,767.0,792.0,600,0,18479.44444444444,25,3
300,0.0,29,771.0,800.0,600,0,18778.055555555555,25,3
301,0.0,-4,795.0,791.0,600,0,15186.666666666668,29,0
302,1.0,34,749.0,783.0,600,1,15415.277777777777,29,0
303,1.0,44,747.0,791.0,600,1,15441.944444444443,29,0
304,0.0,-48,847.0,799.0,600,0,15474.444444444445,29,0
305,1.0,70,722.0,792.0,600,0,15655.0,29,0
306,0.0,50,749.0,799.0,600,1,15684.166666666666,29,0
307,1.0,64,725.0,789.0,600,0,15826.388888888889,29,0
308,0.0,-6,802.0,796.0,600,1,9314.166666666666,30,1
309,0.0,-171,959.0,788.0,180,1,12306.388888888889,30,1
310,0.0,-69,852.0,783.0,300,1,9780.27777777778,31,2
311,1.0,28,748.0,776.0,600,0,17282.222222222223,31,2
312,1.0,38,746.0,784.0,600,0,11030.0,5,0
313,1.0,63,728.0,791.0,600,0,11208.333333333334,5,0
314,1.0,-37,835.0,798.0,600,1,10381.666666666666,6,1
315,0.0,68,739.0,807.0,600,0,17087.777777777777,6,1
316,1.0,-2,799.0,797.0,600,0,18114.444444444445,6,1
317,0.0,-34,839.0,805.0,600,1,18539.444444444445,6,1
318,0.0,-64,861.0,797.0,600,1,18763.88888888889,6,1
319,0.0,10,780.0,790.0,600,0,10757.222222222223,7,2
320,1.0,52,729.0,781.0,600,1,17339.444444444445,7,2
321,0.0,-25,813.0,788.0,600,1,17377.5,7,2
322,0.0,-18,798.0,780.0,600,1,17690.0,7,2
323,1.0,16,756.0,772.0,600,0,10022.777777777777,8,3
324,1.0,155,625.0,780.0,600,0,10953.611111111111,8,3
325,1.0,-1,786.0,785.0,600,0,18950.833333333332,10,5
326,0.0,12,781.0,793.0,600,1,19244.44444444444,10,5
327,0.5,8,776.0,784.0,600,0,21091.38888888889,10,5
328,1.0,102,682.0,784.0,600,1,21392.22222222222,10,5
329,0.5,21,769.0,790.0,600,0,21613.61111111111,10,5
330,0.0,-47,836.0,789.0,600,1,10292.5,11,6
331,0.0,-107,889.0,782.0,600,1,10602.777777777777,11,6
332,1.0,49,727.0,776.0,600,1,19597.5,11,6
333,1.0,36,747.0,783.0,600,0,20181.388888888887,11,6
334,1.0,-16,807.0,791.0,600,0,9133.611111111111,12,0
335,1.0,57,743.0,800.0,600,1,11883.055555555555,12,0
336,0.0,-53,860.0,807.0,600,0,11979.72222222222,12,0
337,1.0,-112,912.0,800.0,600,0,16803.888888888887,12,0
338,1.0,49,762.0,811.0,600,1,16949.166666666668,12,0
339,1.0,136,682.0,818.0,600,0,17570.0,12,0
340,0.0,-43,866.0,823.0,600,0,17765.555555555555,12,0
341,0.0,16,800.0,816.0,600,0,20356.666666666664,12,0
342,0.0,-50,857.0,807.0,600,1,20558.611111111113,12,0
343,0.0,-42,842.0,800.0,600,1,21570.277777777777,12,0
344,1.0,2,791.0,793.0,600,1,10635.555555555555,13,1
345,1.0,31,770.0,801.0,600,0,15155.555555555555,13,1
346,0.0,-46,855.0,809.0,300,1,15850.0,13,1
347,0.0,26,776.0,802.0,300,1,17868.055555555555,13,1
348,1.0,-19,812.0,793.0,300,0,17949.722222222223,13,1
349,0.0,-89,891.0,802.0,300,0,18879.722222222223,13,1
350,1.0,24,772.0,796.0,300,0,22233.333333333336,13,1
351,0.0,74,730.0,804.0,600,1,7213.333333333334,14,2
352,1.0,88,706.0,794.0,600,0,7672.222222222223,14,2
353,1.0,39,761.0,800.0,600,1,10859.722222222223,14,2
354,0.0,49,758.0,807.0,600,0,10948.333333333334,14,2
355,1.0,-122,919.0,797.0,600,0,16228.611111111111,14,2
356,0.0,-34,842.0,808.0,600,1,16929.444444444445,14,2
357,0.0,25,775.0,800.0,600,1,17113.61111111111,14,2
358,1.0,-8,799.0,791.0,180,1,18248.05555555556,14,2
359,0.0,5,795.0,800.0,180,1,19549.722222222223,14,2
360,1.0,69,722.0,791.0,180,0,19742.777777777777,14,2
361,0.5,9,789.0,798.0,600,0,22465.833333333332,14,2
362,0.5,44,754.0,798.0,600,0,22809.44444444444,14,2
363,0.5,-21,818.0,797.0,600,1,10266.111111111111,15,3
364,0.0,-86,883.0,797.0,600,1,14065.833333333332,15,3
365,0.0,18,773.0,791.0,600,0,14270.555555555555,15,3
366,0.0,-44,826.0,782.0,600,0,14900.833333333334,15,3
367,1.0,60,715.0,775.0,300,0,16965.55555555556,15,3
368,1.0,114,668.0,782.0,300,1,17389.166666666668,15,3
369,1.0,-68,856.0,788.0,300,1,17520.277777777777,15,3
370,0.0,-29,827.0,798.0,300,1,9852.222222222223,16,4
371,0.5,-44,834.0,790.0,300,1,9907.777777777777,16,4
372,0.0,-49,840.0,791.0,300,0,15378.888888888889,16,4
373,0.5,11,773.0,784.0,300,0,1570.2777777777778,17,5
374,1.0,112,672.0,784.0,300,1,23450.0,17,5
375,0.0,20,770.0,790.0,300,1,23595.555555555555,17,5
376,1.0,-12,793.0,781.0,300,0,17300.277777777777,18,6
377,0.0,-134,924.0,790.0,300,0,21461.38888888889,18,6
378,0.0,-142,927.0,785.0,300,0,21615.833333333332,18,6
379,1.0,-12,792.0,780.0,600,1,22235.55555555556,18,6
380,0.0,-21,810.0,789.0,600,1,22309.722222222223,18,6
381,1.0,124,657.0,781.0,300,0,12018.055555555557,19,0
382,0.0,-107,893.0,786.0,300,1,15862.222222222223,19,0
383,0.0,-75,855.0,780.0,300,1,16004.166666666668,19,0
384,0.0,-38,811.0,773.0,600,0,16082.5,19,0
385,0.0,26,740.0,766.0,600,1,17947.5,19,0
386,1.0,59,698.0,757.0,600,0,10416.111111111111,20,1
387,0.5,-20,784.0,764.0,600,1,10534.444444444445,20,1
388,1.0,26,738.0,764.0,600,0,11626.944444444445,20,1
389,1.0,-4,776.0,772.0,600,0,16402.777777777777,20,1
390,1.0,-4,784.0,780.0,600,1,18297.77777777778,20,1
391,0.0,-36,824.0,788.0,600,1,18493.611111111113,20,1
392,0.0,-47,828.0,781.0,600,0,22327.5,20,1
393,1.0,91,683.0,774.0,600,1,22558.61111111111,20,1
394,1.0,164,616.0,780.0,600,0,22857.222222222223,20,1
395,0.0,20,765.0,785.0,600,0,-74.44444444444443,21,2
396,1.0,31,745.0,776.0,180,1,73.33333333333333,21,2
397,0.0,-24,808.0,784.0,180,1,183.6111111111111,21,2
398,0.0,-32,808.0,776.0,300,0,10826.388888888889,21,2
399,1.0,71,697.0,768.0,300,1,10927.77777777778,21,2
400,1.0,-48,823.0,775.0,300,0,11067.5,21,2
401,1.0,-44,828.0,784.0,300,0,11418.88888888889,21,2
402,1.0,-79,872.0,793.0,300,1,11665.27777777778,21,2
403,1.0,-15,818.0,803.0,300,0,16704.722222222223,21,2
404,1.0,62,750.0,812.0,300,0,16824.722222222223,21,2
405,0.0,108,711.0,819.0,300,0,16978.88888888889,21,2
406,0.0,-108,916.0,808.0,300,1,17214.444444444445,21,2
407,0.0,9,793.0,802.0,300,1,18251.944444444445,21,2
408,1.0,-47,840.0,793.0,300,1,18385.555555555555,21,2
409,0.0,61,742.0,803.0,300,1,22480.55555555556,21,2
410,1.0,42,751.0,793.0,300,1,22653.055555555555,21,2
411,0.0,-84,884.0,800.0,300,1,18603.333333333336,22,3
412,1.0,-9,803.0,794.0,300,0,18671.666666666664,22,3
413,0.0,-70,873.0,803.0,300,0,19519.444444444445,22,3
414,0.0,-194,990.0,796.0,300,0,8557.222222222223,23,4
415,0.0,-10,800.0,790.0,300,1,8644.444444444445,23,4
416,0.0,-12,794.0,782.0,300,0,8736.666666666666,23,4
417,1.0,-2,776.0,774.0,600,0,9535.555555555555,23,4
418,0.0,-32,814.0,782.0,600,1,12035.555555555555,23,4
419,1.0,45,729.0,774.0,600,1,12106.944444444445,23,4
420,0.0,-59,840.0,781.0,600,0,12279.722222222223,23,4
421,0.0,47,727.0,774.0,600,1,14726.111111111111,23,4
422,0.0,29,735.0,764.0,600,1,10752.5,24,5
423,0.0,-112,867.0,755.0,600,1,10869.166666666668,24,5
424,0.0,-10,759.0,749.0,600,1,15372.5,25,6
425,1.0,35,706.0,741.0,600,0,21682.5,26,0
426,1.0,32,717.0,749.0,600,0,21740.555555555555,26,0
427,1.0,59,698.0,757.0,600,0,8919.444444444443,27,1
428,1.0,1,763.0,764.0,600,1,9665.555555555557,28,2
429,1.0,-60,832.0,772.0,600,0,15569.444444444445,3,0
430,0.0,-83,865.0,782.0,600,1,16488.61111111111,3,0
431,1.0,53,723.0,776.0,600,0,17325.833333333332,3,0
432,1.0,-24,807.0,783.0,600,0,20633.333333333336,3,0
433,1.0,-19,811.0,792.0,600,1,21462.222222222223,3,0
