,date,result,white_elo,black_elo,game_time,end_time,num_moves,color,won_by,weekday,day,castled_on,opp_castled_on,castled,opp_castled,time_used,opp_time_used,start_time,opp_num_moves,avg_time,opp_avg_time,white_max_move,black_max_move,max_move,opp_max_move,post_elo,opp_post_elo,elo_delta,elo,opp_elo,diff
11,2017-02-22,1.0,835,918,300,17701.38888888889,23,0,7,2,22,0,12,-1,1,130,170,17618.05555555556,24,5.6521739130434785,7.083333333333333,19.30000000000001,18.5,18.5,19.30000000000001,918,835,26.0,892.0,809.0,83
12,2017-02-22,0.0,999,896,300,18440.555555555555,57,0,8,2,22,0,16,-1,1,260,240,18301.666666666664,58,4.56140350877193,4.137931034482759,18.30000000000001,32.599999999999994,32.599999999999994,18.30000000000001,896,999,-22.0,918.0,1021.0,-103
13,2017-02-23,1.0,931,992,300,10990.555555555555,2,1,7,3,23,0,0,-1,-1,0,10,10987.777777777777,2,0.0,5.0,4.0,4.5,4.0,4.5,931,992,35.0,896.0,957.0,-61
14,2017-02-24,1.0,951,845,300,10654.166666666666,34,1,7,4,24,0,7,-1,0,210,230,10531.944444444443,33,6.176470588235294,6.96969696969697,18.0,23.099999999999994,18.0,23.099999999999994,951,845,20.0,931.0,825.0,106
15,2017-02-25,0.0,936,1101,300,11347.777777777777,23,1,8,5,25,0,12,-1,1,280,190,11217.222222222223,23,12.173913043478262,8.26086956521739,34.30000000000001,26.700000000000017,34.30000000000001,26.700000000000017,936,1101,-15.0,951.0,1116.0,-165
16,2017-02-25,0.0,915,1017,600,22058.61111111111,31,1,7,5,25,17,8,1,1,400,470,21816.94444444444,31,12.903225806451612,15.161290322580646,29.299999999999955,41.099999999999966,29.299999999999955,41.099999999999966,915,1017,-21.0,936.0,1038.0,-102
17,2017-02-27,0.0,997,898,300,17271.666666666668,30,0,6,0,27,0,14,-1,0,300,260,17116.111111111113,31,10.0,8.387096774193548,30.900000000000006,34.79999999999998,34.79999999999998,30.900000000000006,898,997,-17.0,915.0,1014.0,-99
18,2017-02-27,0.0,869,876,300,17780.0,22,0,7,0,27,0,17,-1,0,160,200,17680.0,23,7.2727272727272725,8.695652173913043,25.200000000000017,31.80000000000001,31.80000000000001,25.200000000000017,876,869,-22.0,898.0,891.0,7
19,2017-02-28,1.0,898,906,600,9995.277777777777,31,1,8,1,28,14,0,1,-1,500,260,9784.166666666666,30,16.129032258064516,8.666666666666666,79.80000000000001,34.599999999999966,79.80000000000001,34.599999999999966,898,906,22.0,876.0,884.0,-8
20,2017-02-28,0.0,971,883,600,11820.277777777777,29,0,7,1,28,19,19,1,0,420,190,11650.833333333332,30,14.482758620689655,6.333333333333333,22.100000000000023,53.19999999999999,53.19999999999999,22.100000000000023,883,971,-15.0,898.0,986.0,-88
21,2017-02-28,0.0,862,814,600,15469.722222222223,9,1,7,1,28,0,0,-1,-1,40,50,15444.722222222223,8,4.444444444444445,6.25,10.299999999999955,11.600000000000023,10.299999999999955,11.600000000000023,862,814,-21.0,883.0,835.0,48
22,2017-03-05,0.5,816,860,600,23685.277777777777,59,0,5,6,5,14,17,1,0,510,490,23407.5,60,8.64406779661017,8.166666666666666,53.0,41.099999999999966,41.099999999999966,53.0,860,816,-2.0,862.0,818.0,44
23,2017-03-06,0.0,937,847,600,18329.166666666668,19,0,7,0,6,18,6,1,1,200,130,18237.5,19,10.526315789473685,6.842105263157895,24.300000000000068,42.700000000000045,42.700000000000045,24.300000000000068,847,937,-13.0,860.0,950.0,-90
24,2017-03-07,0.0,830,826,600,17952.222222222223,25,1,8,1,7,0,0,-1,-1,260,320,17791.111111111113,25,10.4,12.8,25.600000000000023,38.0,25.600000000000023,38.0,830,826,-17.0,847.0,843.0,4
25,2017-03-08,1.0,846,842,180,17534.444444444445,45,1,6,2,8,19,14,1,0,180,180,17434.444444444445,44,4.0,4.090909090909091,17.299999999999983,21.5,17.299999999999983,21.5,846,842,16.0,830.0,826.0,4
26,2017-03-08,0.0,833,900,180,17732.5,16,1,8,2,8,0,0,-1,-1,70,30,17704.722222222223,16,4.375,1.875,9.099999999999994,4.300000000000011,9.099999999999994,4.300000000000011,833,900,-13.0,846.0,913.0,-67
27,2017-03-19,0.0,918,821,600,17778.333333333332,40,0,8,6,19,0,29,-1,0,290,300,17614.44444444444,41,7.25,7.317073170731708,28.0,35.69999999999999,35.69999999999999,28.0,821,918,-12.0,833.0,930.0,-97
28,2017-03-20,1.0,836,814,600,15560.0,52,1,6,0,20,0,7,-1,1,430,600,15273.888888888889,51,8.26923076923077,11.764705882352942,49.0,46.30000000000001,49.0,46.30000000000001,836,814,15.0,821.0,799.0,22
29,2017-03-20,0.0,803,820,600,16633.61111111111,42,0,8,0,20,0,22,-1,1,240,250,16497.5,43,5.714285714285714,5.813953488372093,15.799999999999955,28.0,28.0,15.799999999999955,820,803,-16.0,836.0,819.0,17
30,2017-03-20,0.0,807,839,600,16916.666666666668,64,1,8,0,20,0,0,-1,-1,430,530,16650.0,64,6.71875,8.28125,50.69999999999999,123.69999999999999,50.69999999999999,123.69999999999999,807,839,-13.0,820.0,852.0,-32
31,2017-03-20,1.0,845,822,300,17656.944444444445,20,0,7,0,20,0,10,-1,1,140,140,17579.166666666668,20,7.0,7.0,27.700000000000017,22.700000000000045,22.700000000000045,27.700000000000017,822,845,15.0,807.0,830.0,-23
32,2017-03-20,0.0,810,840,300,18679.722222222223,45,1,6,0,20,0,21,-1,1,300,160,18551.944444444445,45,6.666666666666667,3.5555555555555554,29.599999999999994,18.30000000000001,29.599999999999994,18.30000000000001,810,840,-12.0,822.0,852.0,-30
33,2017-03-20,0.0,797,797,300,18900.277777777777,32,0,6,0,20,0,0,-1,-1,300,240,18750.277777777777,33,9.375,7.2727272727272725,23.30000000000001,92.20000000000002,92.20000000000002,23.30000000000001,797,797,-13.0,810.0,810.0,0
34,2017-03-21,1.0,741,807,600,10883.333333333334,30,0,6,1,21,5,14,1,1,380,600,10611.111111111111,30,12.666666666666666,20.0,69.20000000000005,79.5,79.5,69.20000000000005,807,741,10.0,797.0,731.0,66
35,2017-03-22,1.0,818,786,600,10419.166666666666,34,1,8,2,22,0,0,-1,-1,330,350,10230.277777777777,33,9.705882352941176,10.606060606060606,20.5,31.999999999999943,20.5,31.999999999999943,818,786,11.0,807.0,775.0,32
36,2017-03-22,0.0,807,821,300,17532.222222222223,21,1,8,2,22,11,8,1,1,170,230,17421.111111111113,21,8.095238095238095,10.952380952380953,28.299999999999983,33.30000000000001,28.299999999999983,33.30000000000001,807,821,-11.0,818.0,832.0,-14
37,2017-03-22,1.0,816,734,600,18691.944444444445,25,1,8,2,22,0,0,-1,-1,190,160,18594.722222222223,24,7.6,6.666666666666667,19.40000000000009,21.900000000000034,19.40000000000009,21.900000000000034,816,734,9.0,807.0,725.0,82
38,2017-03-23,0.5,767,815,600,13952.222222222223,43,0,1,3,23,0,0,-1,-1,420,340,13741.111111111111,44,9.767441860465116,7.7272727272727275,26.69999999999999,42.900000000000034,42.900000000000034,26.69999999999999,815,767,-1.0,816.0,768.0,48
39,2017-03-23,0.0,806,870,600,14975.277777777777,47,1,8,3,23,0,13,-1,0,250,230,14841.944444444443,47,5.319148936170213,4.8936170212765955,33.5,15.399999999999977,33.5,15.399999999999977,806,870,-9.0,815.0,879.0,-64
40,2017-03-26,1.0,823,817,600,11276.666666666666,12,0,8,6,26,0,0,-1,-1,130,110,11210.0,12,10.833333333333334,9.166666666666666,20.799999999999955,64.30000000000001,64.30000000000001,20.799999999999955,817,823,11.0,806.0,812.0,-6
41,2017-03-26,0.0,806,786,600,14477.222222222223,54,1,7,6,26,7,20,1,0,440,440,14232.777777777777,54,8.148148148148149,8.148148148148149,41.5,59.099999999999966,41.5,59.099999999999966,806,786,-11.0,817.0,797.0,20
42,2017-03-26,1.0,815,756,600,16642.777777777777,18,1,7,6,26,6,0,1,-1,320,200,16498.333333333332,17,17.77777777777778,11.764705882352942,52.89999999999998,29.5,52.89999999999998,29.5,815,756,9.0,806.0,747.0,59
43,2017-03-26,0.0,869,807,600,22965.277777777777,48,0,6,6,26,7,22,1,0,600,490,22662.5,49,12.5,10.0,43.200000000000045,58.5,58.5,43.200000000000045,807,869,-8.0,815.0,877.0,-62
44,2017-03-27,0.0,830,798,600,14256.111111111111,27,0,7,0,27,0,17,-1,1,300,300,14089.444444444445,28,11.11111111111111,10.714285714285714,31.599999999999966,38.5,38.5,31.599999999999966,798,830,-9.0,807.0,839.0,-32
45,2017-03-27,1.0,777,807,600,14440.833333333334,34,0,7,0,27,7,14,1,0,250,360,14271.388888888889,34,7.352941176470588,10.588235294117647,70.5,39.10000000000002,39.10000000000002,70.5,807,777,9.0,798.0,768.0,30
46,2017-03-27,0.0,799,863,600,19224.444444444445,27,1,7,0,27,0,6,-1,1,360,470,18993.88888888889,27,13.333333333333334,17.40740740740741,39.80000000000001,86.5,39.80000000000001,86.5,799,863,-8.0,807.0,871.0,-64
47,2017-03-28,0.0,847,791,600,13886.111111111111,5,0,2,1,28,0,0,-1,-1,50,30,13863.888888888889,6,10.0,5.0,15.100000000000023,19.199999999999932,19.199999999999932,15.100000000000023,791,847,-8.0,799.0,855.0,-56
48,2017-03-28,1.0,802,880,300,18510.555555555555,16,1,6,1,28,8,12,1,1,90,300,18402.222222222223,15,5.625,20.0,13.0,11.399999999999977,13.0,11.399999999999977,802,880,11.0,791.0,869.0,-78
49,2017-03-29,0.0,849,795,300,8539.444444444445,29,0,6,2,29,0,12,-1,1,300,300,8372.77777777778,30,10.344827586206897,10.0,46.39999999999998,49.30000000000001,49.30000000000001,46.39999999999998,795,849,-7.0,802.0,856.0,-54
50,2017-03-29,1.0,802,745,600,10073.611111111111,50,1,6,2,29,6,0,1,-1,510,600,9765.277777777777,49,10.2,12.244897959183673,46.10000000000002,44.69999999999999,46.10000000000002,44.69999999999999,802,745,7.0,795.0,738.0,57
51,2017-03-29,1.0,773,810,600,12665.0,37,0,8,2,29,9,6,1,1,480,440,12409.444444444445,37,12.972972972972974,11.891891891891891,40.30000000000001,53.89999999999998,53.89999999999998,40.30000000000001,810,773,8.0,802.0,765.0,37
52,2017-03-30,1.0,818,810,300,16041.388888888889,28,1,6,3,30,11,9,1,1,210,300,15899.722222222223,27,7.5,11.11111111111111,31.0,34.80000000000001,31.0,34.80000000000001,818,810,8.0,810.0,802.0,8
53,2017-04-07,0.0,813,957,300,16755.555555555555,36,1,6,4,7,0,0,-1,-1,300,230,16608.333333333332,36,8.333333333333334,6.388888888888889,19.400000000000006,22.299999999999983,19.400000000000006,22.299999999999983,813,957,-5.0,818.0,962.0,-144
54,2017-04-08,0.0,853,805,600,18735.555555555555,24,0,8,5,8,8,0,1,-1,480,160,18557.777777777777,25,20.0,6.4,21.80000000000001,70.80000000000001,70.80000000000001,21.80000000000001,805,853,-8.0,813.0,861.0,-48
55,2017-04-09,0.0,796,792,600,16900.833333333332,32,1,8,6,9,5,25,1,1,370,410,16684.166666666664,32,11.5625,12.8125,50.69999999999999,55.39999999999998,50.69999999999999,55.39999999999998,796,792,-9.0,805.0,801.0,4
56,2017-04-11,1.0,768,804,600,12913.055555555555,19,0,7,1,11,13,14,1,1,210,150,12813.055555555555,20,11.052631578947368,7.5,46.30000000000001,46.10000000000002,46.10000000000002,46.30000000000001,804,768,8.0,796.0,760.0,36
57,2017-04-12,0.0,763,795,600,19765.833333333332,5,0,8,2,12,0,0,-1,-1,60,90,19724.166666666664,6,12.0,15.0,46.299999999999955,20.09999999999991,20.09999999999991,46.299999999999955,795,763,-9.0,804.0,772.0,32
58,2017-04-12,1.0,767,803,600,19991.944444444445,38,0,7,2,12,0,9,-1,1,380,350,19789.166666666668,38,10.0,9.210526315789474,43.10000000000002,43.19999999999999,43.19999999999999,43.10000000000002,803,767,8.0,795.0,759.0,36
59,2017-04-12,1.0,811,810,600,20286.38888888889,30,1,7,2,12,15,0,1,-1,300,290,20122.5,29,10.0,10.0,42.69999999999999,34.0,42.69999999999999,34.0,811,810,8.0,803.0,802.0,1
60,2017-04-13,0.0,803,823,600,22950.833333333332,48,1,6,3,13,0,0,-1,-1,600,400,22673.055555555555,48,12.5,8.333333333333334,76.69999999999999,36.80000000000001,76.69999999999999,36.80000000000001,803,823,-8.0,811.0,831.0,-20
61,2017-04-14,0.0,878,797,600,14605.0,17,0,8,4,14,0,7,-1,1,120,110,14541.111111111111,18,7.0588235294117645,6.111111111111111,23.5,16.30000000000001,16.30000000000001,23.5,797,878,-6.0,803.0,884.0,-81
62,2017-04-15,1.0,834,806,600,16988.61111111111,35,0,6,5,15,7,6,1,1,420,600,16705.277777777777,35,12.0,17.142857142857142,115.19999999999999,68.80000000000001,68.80000000000001,115.19999999999999,806,834,9.0,797.0,825.0,-28
63,2017-04-15,0.0,670,795,600,20178.88888888889,29,0,8,5,15,0,22,-1,1,280,150,20059.444444444445,30,9.655172413793103,5.0,16.300000000000068,28.40000000000009,28.40000000000009,16.300000000000068,795,670,-11.0,806.0,681.0,125
64,2017-04-16,1.0,804,841,600,11741.666666666666,47,1,7,6,16,0,0,-1,-1,360,260,11569.444444444443,46,7.659574468085107,5.6521739130434785,35.60000000000002,77.0,35.60000000000002,77.0,804,841,9.0,795.0,832.0,-37
65,2017-04-16,1.0,811,750,600,16401.666666666668,49,1,8,6,16,22,21,1,0,390,310,16207.222222222223,48,7.959183673469388,6.458333333333333,35.89999999999998,23.5,35.89999999999998,23.5,811,750,7.0,804.0,743.0,61
66,2017-04-17,1.0,782,819,600,18058.61111111111,47,0,6,0,17,0,0,-1,-1,350,600,17794.72222222222,47,7.446808510638298,12.76595744680851,56.69999999999999,44.900000000000034,44.900000000000034,56.69999999999999,819,782,8.0,811.0,774.0,37
67,2017-04-17,1.0,826,778,600,22989.722222222223,49,1,7,0,17,10,15,1,1,510,430,22728.611111111113,48,10.408163265306122,8.958333333333334,66.89999999999998,26.399999999999977,66.89999999999998,26.399999999999977,826,778,7.0,819.0,771.0,48
68,2017-04-18,0.0,863,819,600,13248.888888888889,41,0,8,1,18,10,7,1,1,510,380,13001.666666666666,42,12.439024390243903,9.047619047619047,146.5,84.30000000000001,84.30000000000001,146.5,819,863,-7.0,826.0,870.0,-44
69,2017-04-18,0.0,926,813,600,16642.222222222223,64,0,7,1,18,11,9,1,1,460,450,16389.444444444445,65,7.1875,6.923076923076923,23.5,51.00000000000006,51.00000000000006,23.5,813,926,-6.0,819.0,932.0,-113
70,2017-04-19,0.0,805,807,300,20776.666666666668,40,1,6,2,19,0,14,-1,1,300,190,20640.55555555556,40,7.5,4.75,29.299999999999983,17.0,29.299999999999983,17.0,805,807,-8.0,813.0,815.0,-2
71,2017-04-20,0.0,797,797,600,23224.166666666668,49,1,6,3,20,8,0,1,-1,600,470,22926.944444444445,49,12.244897959183673,9.591836734693878,59.799999999999955,37.39999999999998,59.799999999999955,37.39999999999998,797,797,-8.0,805.0,805.0,0
72,2017-04-21,1.0,812,892,600,20221.944444444445,20,1,8,4,21,13,0,1,-1,170,270,20099.722222222223,19,8.5,14.210526315789474,36.89999999999998,35.0,36.89999999999998,35.0,812,892,15.0,797.0,877.0,-80
73,2017-04-21,1.0,727,822,600,20420.833333333332,37,0,8,4,21,11,0,1,-1,260,420,20231.94444444444,37,7.027027027027027,11.35135135135135,44.200000000000045,29.600000000000023,29.600000000000023,44.200000000000045,822,727,10.0,812.0,717.0,95
74,2017-04-21,1.0,828,635,600,20529.444444444445,16,1,8,4,21,0,0,-1,-1,150,210,20429.444444444445,15,9.375,14.0,52.700000000000045,36.60000000000002,52.700000000000045,36.60000000000002,828,635,6.0,822.0,629.0,193
75,2017-04-23,1.0,836,828,600,8955.833333333334,37,1,8,6,23,12,19,1,1,390,210,8789.166666666668,36,10.54054054054054,5.833333333333333,31.299999999999955,17.19999999999999,31.299999999999955,17.19999999999999,836,828,8.0,828.0,820.0,8
76,2017-04-23,0.0,758,826,600,22908.88888888889,50,0,6,6,23,8,0,1,-1,600,560,22586.666666666668,51,12.0,10.980392156862745,53.5,46.69999999999999,46.69999999999999,53.5,826,758,-10.0,836.0,768.0,68
77,2017-04-24,0.0,863,819,600,17385.833333333332,29,0,8,0,24,10,0,1,-1,380,370,17177.5,30,13.10344827586207,12.333333333333334,51.69999999999999,76.30000000000001,76.30000000000001,51.69999999999999,819,863,-7.0,826.0,870.0,-44
78,2017-04-24,1.0,827,801,600,17626.666666666668,57,1,8,0,24,9,19,1,1,390,420,17401.666666666668,56,6.842105263157895,7.5,31.69999999999999,37.400000000000034,31.69999999999999,37.400000000000034,827,801,8.0,819.0,793.0,26
79,2017-04-26,1.0,834,786,600,16171.111111111111,26,1,8,2,26,6,5,1,1,210,330,16021.111111111111,25,8.076923076923077,13.2,31.099999999999966,41.19999999999999,31.099999999999966,41.19999999999999,834,786,7.0,827.0,779.0,48
80,2017-04-26,1.0,866,851,600,17057.5,27,0,7,2,26,6,16,1,1,320,500,16829.722222222223,27,11.851851851851851,18.51851851851852,89.60000000000002,31.899999999999977,31.899999999999977,89.60000000000002,851,866,17.0,834.0,849.0,-15
81,2017-04-26,1.0,860,871,600,17846.944444444445,38,1,8,2,26,12,16,1,1,400,440,17613.611111111113,37,10.526315789473685,11.891891891891891,42.19999999999993,76.19999999999999,42.19999999999993,76.19999999999999,860,871,9.0,851.0,862.0,-11
82,2017-04-27,1.0,869,876,600,17824.722222222223,28,1,8,3,27,8,12,1,0,300,360,17641.38888888889,27,10.714285714285714,13.333333333333334,31.100000000000023,38.10000000000002,31.100000000000023,38.10000000000002,869,876,9.0,860.0,867.0,-7
83,2017-04-27,0.0,831,860,600,22483.333333333332,9,0,2,3,27,6,0,1,-1,100,90,22430.555555555555,10,11.11111111111111,9.0,21.299999999999955,19.0,19.0,21.299999999999955,860,831,-9.0,869.0,840.0,29
84,2017-04-27,0.0,854,947,600,22786.666666666668,36,1,8,3,27,0,0,-1,-1,330,420,22578.333333333336,36,9.166666666666666,11.666666666666666,68.0,56.0,68.0,56.0,854,947,-6.0,860.0,953.0,-93
85,2017-04-27,0.0,840,845,600,23134.444444444445,51,0,6,3,27,16,0,1,-1,600,590,22803.88888888889,52,11.764705882352942,11.346153846153847,42.200000000000045,63.89999999999998,63.89999999999998,42.200000000000045,845,840,-9.0,854.0,849.0,5
86,2017-04-28,1.0,853,829,600,12075.277777777777,52,1,6,4,28,9,21,1,1,490,600,11772.5,51,9.423076923076923,11.764705882352942,55.30000000000001,50.30000000000001,55.30000000000001,50.30000000000001,853,829,8.0,845.0,821.0,24
87,2017-04-28,0.0,849,845,600,15117.222222222223,36,0,8,4,28,0,15,-1,1,420,500,14861.666666666668,37,11.666666666666666,13.513513513513514,29.30000000000001,31.100000000000023,31.100000000000023,29.30000000000001,845,849,-8.0,853.0,857.0,-4
88,2017-04-28,0.0,845,837,600,15464.722222222223,61,0,6,4,28,14,14,1,1,600,590,15134.166666666668,62,9.836065573770492,9.516129032258064,77.80000000000001,47.799999999999955,47.799999999999955,77.80000000000001,837,845,-8.0,845.0,853.0,-8
89,2017-04-28,0.5,836,805,600,16191.666666666666,59,1,5,4,28,21,0,1,-1,460,240,15997.22222222222,59,7.796610169491525,4.067796610169491,25.69999999999999,28.80000000000001,25.69999999999999,28.80000000000001,836,805,-1.0,837.0,806.0,31
90,2017-04-28,0.5,809,835,600,17103.055555555555,49,0,5,4,28,0,11,-1,1,260,190,16978.055555555555,50,5.3061224489795915,3.8,16.399999999999977,32.0,32.0,16.399999999999977,835,809,-1.0,836.0,810.0,26
91,2017-04-28,1.0,579,839,600,20626.944444444445,20,0,6,4,28,7,0,1,-1,240,600,20393.611111111113,20,12.0,30.0,51.900000000000034,36.5,36.5,51.900000000000034,839,579,4.0,835.0,575.0,260
92,2017-04-28,0.0,878,832,600,20824.444444444445,28,0,7,4,28,0,8,-1,1,370,260,20649.444444444445,29,13.214285714285714,8.96551724137931,34.0,36.200000000000045,36.200000000000045,34.0,832,878,-7.0,839.0,885.0,-46
93,2017-04-28,0.0,819,714,600,20951.666666666668,14,1,7,4,28,6,6,1,1,140,180,20862.777777777777,13,10.0,13.846153846153847,23.80000000000001,30.800000000000068,23.80000000000001,30.800000000000068,819,714,-13.0,832.0,727.0,105
94,2017-04-29,1.0,826,778,600,17537.222222222223,13,1,7,5,29,0,0,-1,-1,120,150,17462.222222222223,13,9.23076923076923,11.538461538461538,25.599999999999966,27.200000000000045,25.599999999999966,27.200000000000045,826,778,7.0,819.0,771.0,48
95,2017-04-29,0.0,818,820,600,17836.944444444445,39,1,6,5,29,0,0,-1,-1,600,370,17567.5,39,15.384615384615385,9.487179487179487,42.80000000000001,42.099999999999966,42.80000000000001,42.099999999999966,818,820,-8.0,826.0,828.0,-2
96,2017-04-29,0.0,811,868,600,21287.222222222223,43,1,8,5,29,0,19,-1,1,390,410,21065.0,43,9.069767441860465,9.534883720930232,26.399999999999977,39.60000000000002,26.399999999999977,39.60000000000002,811,868,-7.0,818.0,875.0,-57
97,2017-04-30,1.0,820,840,600,12367.5,11,1,7,6,30,0,0,-1,-1,60,60,12334.166666666666,10,5.454545454545454,6.0,14.600000000000023,15.099999999999909,14.600000000000023,15.099999999999909,820,840,9.0,811.0,831.0,-20
98,2017-04-30,0.0,843,812,600,12537.777777777777,37,0,8,6,30,0,6,-1,1,300,230,12390.555555555555,38,8.108108108108109,6.052631578947368,20.69999999999999,49.099999999999966,49.099999999999966,20.69999999999999,812,843,-8.0,820.0,851.0,-31
99,2017-04-30,0.0,818,804,600,13534.722222222223,41,0,8,6,30,17,22,1,0,560,340,13284.722222222223,42,13.658536585365853,8.095238095238095,33.40000000000009,49.0,49.0,33.40000000000009,804,818,-8.0,812.0,826.0,-14
100,2017-04-30,0.0,786,795,600,13915.555555555555,25,0,8,6,30,6,8,1,1,350,390,13710.0,26,14.0,15.0,54.900000000000034,60.30000000000001,60.30000000000001,54.900000000000034,795,786,-9.0,804.0,795.0,9
101,2017-04-30,1.0,803,795,600,15854.722222222223,46,1,7,6,30,24,0,1,-1,300,320,15682.5,45,6.521739130434782,7.111111111111111,33.89999999999998,26.900000000000034,33.89999999999998,26.900000000000034,803,795,8.0,795.0,787.0,8
102,2017-04-30,0.0,850,796,600,16229.444444444445,11,0,8,6,30,0,0,-1,-1,90,80,16182.222222222223,12,8.181818181818182,6.666666666666667,21.299999999999955,28.90000000000009,28.90000000000009,21.299999999999955,796,850,-7.0,803.0,857.0,-54
103,2017-04-30,1.0,729,803,600,16463.88888888889,27,0,2,6,30,0,0,-1,-1,480,270,16255.555555555557,27,17.77777777777778,10.0,41.89999999999998,56.69999999999999,56.69999999999999,41.89999999999998,803,729,7.0,796.0,722.0,74
104,2017-04-30,0.0,795,802,600,16643.333333333332,30,1,7,6,30,0,0,-1,-1,320,270,16479.44444444444,30,10.666666666666666,9.0,39.10000000000002,42.0,39.10000000000002,42.0,795,802,-8.0,803.0,810.0,-7
105,2017-04-30,0.5,796,834,600,17173.055555555555,30,1,3,6,30,0,15,-1,1,310,230,17023.055555555555,30,10.333333333333334,7.666666666666667,39.0,35.89999999999998,39.0,35.89999999999998,796,834,1.0,795.0,833.0,-38
106,2017-04-30,0.0,802,788,600,17371.944444444445,51,0,8,6,30,5,6,1,1,300,360,17188.611111111113,52,5.882352941176471,6.923076923076923,34.799999999999955,27.899999999999977,27.899999999999977,34.799999999999955,788,802,-8.0,796.0,810.0,-14
107,2017-04-30,0.0,779,745,600,17710.0,56,1,8,6,30,0,18,-1,1,470,530,17432.222222222223,56,8.392857142857142,9.464285714285714,40.700000000000045,45.19999999999993,40.700000000000045,45.19999999999993,779,745,-9.0,788.0,754.0,34
108,2017-04-30,0.0,770,763,600,19395.0,68,1,8,6,30,25,0,1,-1,500,500,19117.222222222223,68,7.352941176470588,7.352941176470588,29.200000000000045,25.5,29.200000000000045,25.5,770,763,-9.0,779.0,772.0,7
109,2017-04-30,0.0,764,850,600,19426.38888888889,9,1,8,6,30,0,0,-1,-1,50,40,19401.38888888889,9,5.555555555555555,4.444444444444445,12.899999999999977,14.5,12.899999999999977,14.5,764,850,-6.0,770.0,856.0,-86
110,2017-05-01,0.0,770,756,600,17753.333333333332,37,0,7,0,1,16,12,0,1,390,250,17575.555555555555,38,10.54054054054054,6.578947368421052,29.899999999999977,48.5,48.5,29.899999999999977,756,770,-8.0,764.0,778.0,-14
111,2017-05-01,1.0,763,716,600,18060.277777777777,63,1,8,0,1,8,0,1,-1,480,540,17776.944444444445,62,7.619047619047619,8.709677419354838,47.0,47.80000000000001,47.0,47.80000000000001,763,716,7.0,756.0,709.0,47
112,2017-05-02,0.0,750,754,600,10276.944444444445,37,0,6,1,2,0,0,-1,-1,600,570,9951.944444444445,38,16.216216216216218,15.0,58.0,77.10000000000002,77.10000000000002,58.0,754,750,-9.0,763.0,759.0,4
113,2017-05-02,1.0,787,763,600,11633.888888888889,13,0,7,1,2,0,0,-1,-1,120,190,11547.777777777777,13,9.23076923076923,14.615384615384615,61.39999999999998,25.499999999999943,25.499999999999943,61.39999999999998,763,787,9.0,754.0,778.0,-24
114,2017-05-02,0.0,803,756,600,11924.166666666666,39,0,6,1,2,0,0,-1,-1,600,380,11651.944444444443,40,15.384615384615385,9.5,35.19999999999999,42.50000000000006,42.50000000000006,35.19999999999999,756,803,-7.0,763.0,810.0,-47
115,2017-05-02,0.0,751,892,600,17647.222222222223,49,1,8,1,2,0,10,-1,1,280,160,17525.0,49,5.714285714285714,3.2653061224489797,39.39999999999998,16.399999999999977,39.39999999999998,16.399999999999977,751,892,-5.0,756.0,897.0,-141
116,2017-05-02,1.0,760,777,600,17725.833333333332,16,1,7,1,2,13,12,1,1,80,170,17656.388888888887,16,5.0,10.625,15.599999999999909,33.60000000000002,15.599999999999909,33.60000000000002,760,777,9.0,751.0,768.0,-17
117,2017-05-02,1.0,713,767,600,18015.277777777777,63,0,7,1,2,12,9,1,1,420,380,17793.055555555555,63,6.666666666666667,6.031746031746032,21.399999999999977,43.10000000000002,43.10000000000002,21.399999999999977,767,713,7.0,760.0,706.0,54
118,2017-05-02,0.0,849,761,600,20173.333333333332,27,0,8,1,2,7,14,1,1,390,410,19951.11111111111,28,14.444444444444445,14.642857142857142,53.19999999999999,111.0,111.0,53.19999999999999,761,849,-6.0,767.0,855.0,-88
119,2017-05-02,0.0,657,750,600,23298.88888888889,27,0,8,1,2,7,0,1,-1,430,480,23046.111111111113,28,15.925925925925926,17.142857142857142,50.599999999999966,61.60000000000002,61.60000000000002,50.599999999999966,750,657,-11.0,761.0,668.0,93
120,2017-05-03,0.0,741,733,600,14715.277777777777,27,1,8,2,3,16,0,1,-1,400,320,14515.277777777777,27,14.814814814814815,11.851851851851851,47.69999999999999,50.39999999999998,47.69999999999999,50.39999999999998,741,733,-9.0,750.0,742.0,8
121,2017-05-03,1.0,751,813,600,14758.333333333334,10,1,7,2,3,0,0,-1,-1,70,70,14719.444444444445,9,7.0,7.777777777777778,22.200000000000045,22.699999999999932,22.200000000000045,22.699999999999932,751,813,10.0,741.0,803.0,-62
122,2017-05-03,0.0,759,743,600,14956.388888888889,30,0,8,2,3,0,0,-1,-1,390,180,14798.055555555555,31,13.0,5.806451612903226,17.0,52.10000000000002,52.10000000000002,17.0,743,759,-8.0,751.0,767.0,-16
123,2017-05-03,1.0,753,818,600,15137.777777777777,24,1,2,2,3,0,15,-1,1,180,180,15037.777777777777,23,7.5,7.826086956521739,32.10000000000002,22.5,32.10000000000002,22.5,753,818,10.0,743.0,808.0,-65
124,2017-05-04,0.5,801,754,600,22619.444444444445,28,0,3,3,4,17,11,1,1,280,250,22472.222222222223,29,10.0,8.620689655172415,29.5,41.80000000000001,41.80000000000001,29.5,754,801,1.0,753.0,800.0,-47
