,date,day,weekday,start_time,game_time,color,elo,opp_elo,diff,result,won_by,num_moves,opp_num_moves,avg_time,opp_avg_time,castled_on,opp_castled_on,castled,opp_castled,time_used,opp_time_used,max_move,opp_max_move
1404,2018-05-06,6,6,22011.388888888887,600,0,908.0,867.0,41,1.0,7,50,50,7.2,5.0,13,11,0,0,360,250,31.899999999999977,17.099999999999966
1405,2018-05-06,6,6,23415.0,600,0,915.0,947.0,-32,0.5,1,45,46,6.444444444444445,8.478260869565217,10,11,0,1,290,390,43.0,68.5
1406,2018-05-07,7,0,8372.5,600,1,916.0,877.0,39,0.0,8,65,65,5.384615384615385,9.076923076923077,8,8,1,1,350,590,36.80000000000001,43.30000000000001
1407,2018-05-07,7,0,10348.333333333334,600,1,907.0,923.0,-16,0.5,3,50,50,5.2,5.0,0,15,-1,0,260,250,28.299999999999955,18.69999999999999
1408,2018-05-07,7,0,10507.77777777778,600,0,907.0,997.0,-90,0.0,8,54,55,6.851851851851852,10.0,12,4,1,1,370,550,45.59999999999991,55.799999999999955
1409,2018-05-07,7,0,11343.888888888889,180,1,901.0,758.0,143,1.0,8,23,22,2.608695652173913,4.545454545454546,0,0,-1,-1,60,100,10.599999999999994,12.799999999999997
1410,2018-05-07,7,0,11400.0,180,1,906.0,965.0,-59,0.0,8,59,59,1.694915254237288,2.711864406779661,17,18,1,0,100,160,8.099999999999994,14.0
1411,2018-05-07,7,0,11478.888888888889,180,0,899.0,870.0,29,1.0,6,50,50,3.2,3.6,11,6,1,1,160,180,15.5,17.39999999999999
1412,2018-05-07,7,0,15055.277777777777,180,1,907.0,923.0,-16,1.0,7,17,16,2.9411764705882355,1.875,9,8,1,0,50,30,17.600000000000023,7.200000000000017
1413,2018-05-07,7,0,15089.722222222223,180,0,916.0,920.0,-4,0.0,8,33,34,3.3333333333333335,4.411764705882353,0,6,-1,0,110,150,11.5,12.800000000000011
1414,2018-05-07,7,0,16036.111111111111,300,0,908.0,982.0,-74,0.0,8,33,34,4.848484848484849,7.352941176470588,9,12,0,1,160,250,17.5,39.69999999999999
1415,2018-05-07,7,0,16156.388888888889,300,1,901.0,900.0,1,1.0,8,37,36,6.756756756756757,3.888888888888889,6,12,1,1,250,140,23.900000000000006,11.400000000000006
1416,2018-05-07,7,0,18235.0,180,0,909.0,965.0,-56,1.0,6,45,45,4.0,4.0,15,0,1,-1,180,180,20.0,31.89999999999999
1417,2018-05-07,7,0,19399.722222222223,180,0,919.0,890.0,29,1.0,6,34,34,2.9411764705882355,5.294117647058823,12,7,1,1,100,180,13.100000000000009,32.400000000000006
1418,2018-05-08,8,1,9336.111111111111,180,0,927.0,960.0,-33,0.0,8,49,50,2.2448979591836733,3.2,6,4,1,1,110,160,8.599999999999994,9.0
1419,2018-05-08,8,1,11373.888888888889,180,1,919.0,906.0,13,0.0,8,28,28,3.2142857142857144,3.2142857142857144,11,14,1,0,90,90,9.900000000000006,10.5
1420,2018-05-08,8,1,11428.888888888889,180,1,910.0,831.0,79,1.0,7,22,21,3.6363636363636362,2.857142857142857,10,9,0,1,80,60,17.69999999999999,10.5
1421,2018-05-08,8,1,11478.611111111111,180,0,917.0,858.0,59,0.0,6,44,45,4.090909090909091,3.7777777777777777,7,6,1,1,180,170,19.19999999999999,26.89999999999999
1422,2018-05-08,8,1,12044.166666666668,180,0,907.0,918.0,-11,1.0,6,19,19,3.1578947368421053,9.473684210526315,8,14,1,1,60,180,9.800000000000011,18.0
1423,2018-05-08,8,1,17733.055555555555,180,1,916.0,902.0,14,1.0,6,37,36,4.324324324324325,5.0,20,0,1,-1,160,180,20.10000000000001,17.299999999999983
1424,2018-05-08,8,1,17858.61111111111,180,1,924.0,922.0,2,0.0,8,28,28,4.285714285714286,4.642857142857143,14,14,0,0,120,130,14.099999999999994,32.099999999999994
1425,2018-05-08,8,1,17940.555555555555,180,0,916.0,915.0,1,0.0,6,31,32,5.806451612903226,5.625,12,13,1,0,180,180,13.700000000000017,38.499999999999986
1426,2018-05-08,8,1,18709.444444444445,180,1,908.0,932.0,-24,1.0,7,11,11,3.6363636363636362,4.545454545454546,0,0,-1,-1,40,50,13.800000000000011,12.800000000000011
1427,2018-05-08,8,1,20408.888888888887,180,1,917.0,892.0,25,1.0,6,67,66,2.537313432835821,2.727272727272727,10,17,0,1,170,180,12.199999999999989,9.0
1428,2018-05-08,8,1,20509.722222222223,180,0,925.0,900.0,25,0.0,8,40,41,3.75,3.1707317073170733,0,11,-1,0,150,130,16.200000000000003,27.400000000000006
1429,2018-05-08,8,1,21506.666666666664,180,1,916.0,944.0,-28,0.0,6,56,56,3.2142857142857144,2.6785714285714284,12,0,0,-1,180,150,11.899999999999991,9.800000000000011
1430,2018-05-08,8,1,23170.833333333332,600,0,908.0,905.0,3,0.0,8,22,23,13.181818181818182,9.565217391304348,8,7,1,1,290,220,49.60000000000002,56.0
1431,2018-05-09,9,2,9312.5,600,0,899.0,903.0,-4,0.0,8,38,39,11.052631578947368,11.538461538461538,7,0,1,-1,420,450,86.89999999999998,37.5
1432,2018-05-09,9,2,10586.666666666666,180,1,891.0,931.0,-40,1.0,8,25,24,6.4,6.25,11,0,0,-1,160,150,23.0,52.400000000000006
1433,2018-05-09,9,2,10680.0,180,0,900.0,909.0,-9,1.0,7,13,13,6.923076923076923,4.615384615384615,0,0,-1,-1,90,60,35.69999999999999,33.400000000000006
1434,2018-05-09,9,2,11305.277777777777,600,1,909.0,935.0,-26,0.5,5,59,59,8.474576271186441,6.101694915254237,9,10,1,0,500,360,56.80000000000001,39.30000000000001
1435,2018-05-09,9,2,14670.833333333332,180,0,910.0,974.0,-64,0.0,6,30,31,6.0,3.870967741935484,12,12,1,1,180,120,24.799999999999997,16.200000000000003
1436,2018-05-09,9,2,15429.722222222223,600,1,903.0,846.0,57,1.0,6,54,53,10.0,11.320754716981131,9,9,0,1,540,600,66.30000000000001,72.0
1437,2018-05-09,9,2,18893.333333333332,300,0,910.0,894.0,16,0.0,6,48,49,6.25,5.918367346938775,8,19,1,0,300,290,21.099999999999994,75.0
1438,2018-05-10,10,3,8126.111111111111,600,1,901.0,935.0,-34,0.0,8,56,56,6.071428571428571,5.357142857142857,6,0,1,-1,340,300,31.30000000000001,30.19999999999999
1439,2018-05-10,10,3,9337.777777777777,180,1,893.0,873.0,20,1.0,6,50,49,3.4,3.673469387755102,14,13,1,0,170,180,14.800000000000011,13.200000000000003
1440,2018-05-10,10,3,10486.388888888889,180,1,901.0,904.0,-3,0.0,8,21,21,3.3333333333333335,2.857142857142857,10,0,1,-1,70,60,15.799999999999983,7.5
1441,2018-05-10,10,3,10535.833333333334,180,0,893.0,871.0,22,1.0,8,55,55,3.090909090909091,2.909090909090909,0,0,-1,-1,170,160,27.10000000000001,31.599999999999994
1442,2018-05-10,10,3,15375.555555555557,180,0,901.0,889.0,12,1.0,6,48,48,2.9166666666666665,3.75,11,0,0,-1,140,180,16.900000000000006,15.099999999999994
1443,2018-05-10,10,3,16113.055555555555,180,0,909.0,933.0,-24,0.0,7,10,11,2.0,1.8181818181818181,0,0,-1,-1,20,20,4.800000000000011,6.700000000000017
1444,2018-05-10,10,3,17408.05555555556,180,1,901.0,865.0,36,0.0,6,37,37,4.864864864864865,3.5135135135135136,14,15,1,1,180,130,19.30000000000001,13.200000000000003
1445,2018-05-10,10,3,17856.944444444445,300,1,892.0,913.0,-21,0.0,8,37,37,5.135135135135135,4.594594594594595,8,0,1,-1,190,170,26.900000000000006,19.900000000000006
1446,2018-05-10,10,3,17965.833333333332,300,0,884.0,896.0,-12,1.0,7,20,20,6.5,5.0,8,10,1,1,130,100,23.400000000000006,16.099999999999994
1447,2018-05-10,10,3,18039.722222222223,300,1,893.0,889.0,4,1.0,8,20,19,5.0,2.6315789473684212,15,0,1,-1,100,50,33.30000000000001,8.699999999999989
1448,2018-05-10,10,3,20680.27777777778,600,0,901.0,960.0,-59,0.0,6,48,49,12.5,10.612244897959183,10,0,0,-1,600,520,64.19999999999999,44.89999999999998
1449,2018-05-11,11,4,8943.333333333334,300,0,894.0,845.0,49,1.0,7,30,30,6.0,7.333333333333333,21,0,0,-1,180,220,34.099999999999994,74.19999999999999
1450,2018-05-11,11,4,9775.833333333334,300,0,901.0,1008.0,-107,0.0,6,37,38,8.108108108108109,6.578947368421052,10,12,1,1,300,250,32.39999999999998,32.19999999999999
1451,2018-05-11,11,4,9936.944444444445,300,1,895.0,1014.0,-119,0.0,8,25,25,6.4,4.4,12,11,1,1,160,110,22.19999999999999,13.900000000000006
1452,2018-05-11,11,4,10022.5,300,1,889.0,950.0,-61,0.0,8,37,37,6.756756756756757,4.594594594594595,8,10,0,1,250,170,34.0,14.900000000000006
1453,2018-05-11,11,4,11072.5,300,1,882.0,846.0,36,1.0,6,54,53,5.0,5.660377358490566,0,13,-1,0,270,300,32.099999999999994,32.099999999999994
1454,2018-05-11,11,4,12715.555555555555,300,1,890.0,912.0,-22,0.0,8,19,19,7.894736842105263,3.1578947368421053,15,0,0,-1,150,60,22.0,7.200000000000017
1455,2018-05-11,11,4,14670.555555555555,300,0,882.0,880.0,2,0.0,6,42,43,7.142857142857143,4.186046511627907,0,0,-1,-1,300,180,53.5,11.400000000000034
1456,2018-05-11,11,4,14823.333333333334,300,1,874.0,860.0,14,0.0,8,66,66,3.787878787878788,3.9393939393939394,9,11,1,1,250,260,23.5,20.900000000000034
1457,2018-05-11,11,4,16519.166666666668,600,0,865.0,866.0,-1,0.5,1,56,57,6.428571428571429,8.24561403508772,16,25,1,1,360,470,41.19999999999999,36.69999999999999
1458,2018-05-11,11,4,16759.722222222223,600,0,865.0,839.0,26,0.0,8,35,36,10.857142857142858,7.777777777777778,11,10,1,1,380,280,62.80000000000001,27.30000000000001
1459,2018-05-11,11,4,16950.277777777777,600,0,856.0,826.0,30,0.0,8,40,41,9.0,10.975609756097562,15,13,1,1,360,450,43.0,102.5
1460,2018-05-12,12,5,8991.944444444445,300,1,847.0,871.0,-24,0.0,6,60,60,5.0,4.166666666666667,7,0,1,-1,300,250,29.099999999999994,16.099999999999994
1461,2018-05-12,12,5,13876.388888888889,600,0,839.0,764.0,75,1.0,8,30,30,5.333333333333333,10.666666666666666,8,4,1,1,160,320,28.30000000000001,43.0
1462,2018-05-12,12,5,14028.888888888889,600,1,846.0,784.0,62,1.0,8,70,69,4.857142857142857,6.811594202898551,11,8,1,0,340,470,27.0,59.80000000000001
1463,2018-05-12,12,5,14599.444444444445,180,1,853.0,809.0,44,0.5,1,41,41,4.146341463414634,2.4390243902439024,0,17,-1,1,170,100,15.600000000000009,7.1000000000000085
1464,2018-05-12,12,5,19151.38888888889,600,1,852.0,860.0,-8,1.0,6,78,77,7.435897435897436,7.792207792207792,10,7,1,1,580,600,25.399999999999977,43.0
1465,2018-05-13,13,6,11184.444444444445,600,0,861.0,854.0,7,1.0,6,70,70,6.428571428571429,8.571428571428571,10,0,1,-1,450,600,34.5,34.0
1466,2018-05-13,13,6,12171.11111111111,180,0,869.0,968.0,-99,0.0,7,22,23,6.363636363636363,4.782608695652174,0,13,-1,0,140,110,20.80000000000001,16.099999999999994
1467,2018-05-13,13,6,13003.055555555555,300,1,863.0,829.0,34,1.0,8,39,38,5.384615384615385,5.0,15,0,0,-1,210,190,19.400000000000006,16.900000000000006
1468,2018-05-13,13,6,14821.388888888889,300,0,871.0,812.0,59,1.0,8,52,52,5.384615384615385,5.1923076923076925,7,19,0,1,280,270,50.80000000000001,20.19999999999999
1469,2018-05-13,13,6,16505.833333333332,600,0,878.0,897.0,-19,0.0,2,19,20,10.526315789473685,12.0,6,8,1,0,200,240,47.200000000000045,29.799999999999955
